experiment,subset,outcome,model,predictors,n,k,ols_r2,adj_r2,rmse,aic,spearman_first_predictor,abs_spearman_first_predictor
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,intruder_energy,intruder_energy,97,2,0.2376606608171561,0.22963603619417883,0.06823952551784021,-516.8378777976459,0.39800500063351096,0.39800500063351096
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,intruder_count,intruder_count,97,2,0.10961502808675239,0.10024255469819188,0.07374808429289433,-501.7774503812603,0.39500228724224756,0.39500228724224756
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,rank,log2_rank,97,2,0.006573429943312337,-0.003883691846758186,0.07789861181951074,-491.1553463654715,0.005036980299786457,0.005036980299786457
lora_rank,nondiverged_val_loss_lt_1,final_val_loss,gradient_detectable,gradient_detectable_rank,97,2,0.002522894316979052,-0.00797686469021075,0.0780572597428881,-490.760648718781,0.0007830875172384189,0.0007830875172384189
lora_rank,all,forgetting_loss,intruder_energy,intruder_energy,105,2,0.9999745620002467,0.9999743150293753,0.7546999153334322,-55.10136509399555,0.07684051512913823,0.07684051512913823
lora_rank,all,forgetting_loss,adapter_frobenius,adapter_frobenius,105,2,0.9016233866509263,0.9006682738999645,46.93304756604585,812.2316339115885,0.949834128136015,0.949834128136015
lora_rank,all,forgetting_loss,adapter_detectable_plus_alpha,"adapter_detectable_rank,log2_alpha",105,3,0.06894449135790115,0.05068850099236977,144.3845118427646,1050.2207920198914,,
lora_rank,all,forgetting_loss,rank_plus_alpha,"log2_rank,log2_alpha",105,3,0.05745783606123367,0.038976617160473515,145.2724347982021,1051.5082764518413,,
lora_rank,all,forgetting_loss,intruder_count,intruder_count,105,2,0.036950326019825175,0.027600329185066164,146.8443246222446,1051.7683319844336,0.007478357324084945,0.007478357324084945
lora_rank,all,forgetting_loss,adapter_overlap_true,adapter_mean_overlap_true,105,2,0.029663637371634577,0.020242895986893217,147.39880926129362,1052.5597993026136,0.10268505079825835,0.10268505079825835
lora_rank,all,forgetting_loss,rank,log2_rank,105,2,0.02939614827773085,0.019972809911495193,147.419124308019,1052.5887402816606,-0.2928516221714228,0.2928516221714228
