experiment,seed,layer,rank,alpha,alpha_rule,true_k_strong,spike_peak,spike_decay,weak_factor,task_spikes,lr,steps,steps_completed,diverged,base_val_loss,oracle_val_loss,final_train_loss,final_val_loss,forgetting_loss,adapter_edge,adapter_detectable_rank,gradient_edge,gradient_detectable_rank,gradient_stable_rank,gradient_effective_rank,gradient_frobenius,gradient_nuclear,gradient_top_sv,gradient_left_overlap_true,gradient_right_overlap_true,gradient_mean_overlap_true,gradient_null_method,gradient_null_quantile,adapter_frobenius,adapter_nuclear,adapter_stable_rank,adapter_effective_rank,adapter_top_sv,adapter_left_overlap_true,adapter_right_overlap_true,adapter_mean_overlap_true,intruder_count,intruder_energy,detectable_signal_energy,detectable_adapter_rank
layerwise_hard_knee,81,1,16,16.0,proportional,4,2.85419399626721,0.17844932996178972,0.03310795437508113,2.93477;2.40483;2.04336;1.59759;0.0488431;0.039021;0.0309243;0.0265194,0.2,900,900,False,0.1430506609180924,0.0025121141416497178,0.02175658480587383,0.02451668907222217,0.09319931258733272,0.5815145091577375,3,0.023681745098436312,4,1.5145712290285542,2.7355933038877116,0.10358594694377257,0.21436389736170094,0.0841697406944561,0.7783607044399623,0.4158873592227905,0.5971240318313764,permute,0.995,3.2617702230954073,5.71095933228734,1.590864818421948,2.565042471348368,2.5860488531261154,0.6943124236500331,0.4626300309236668,0.57847122728685,0,0.0,10.401310300407575,3
layerwise_hard_knee,81,1,32,32.0,proportional,4,2.85419399626721,0.17844932996178972,0.03310795437508113,2.93477;2.40483;2.04336;1.59759;0.0488431;0.039021;0.0309243;0.0265194,0.2,900,900,False,0.1430506609180924,0.0025121141416497178,0.012149576160958069,0.014494288402976592,0.10492395235613515,0.6516210717508466,4,0.023681745098436312,4,1.5145712290285542,2.7355933038877116,0.10358594694377257,0.21436389736170094,0.0841697406944561,0.7783607044399623,0.4158873592227905,0.5971240318313764,permute,0.995,3.5325387815671934,6.580573480575218,1.822362658145013,3.0661410843383363,2.6167939951559167,0.710935766886996,0.4931898976376914,0.6020628322623437,0,0.0,12.478829608704046,4
layerwise_hard_knee,81,2,1,1.0,proportional,8,3.655736966012273,0.026796341344861183,0.07862282936191174,3.58844;3.49321;3.46334;3.3651;3.34517;3.12517;3.08837;3.07736,0.2,900,900,False,0.7233864683625983,0.0024942574905359974,0.5600968611192253,0.575651098638688,0.14546696173713908,0.576160747859956,1,0.06518370973617475,4,2.0470310640045617,4.808690297150342,0.2620390280131122,0.6752769648300163,0.18314866746996067,0.9999527620531445,0.5147155114838836,0.757334136768514,permute,0.995,3.211535589588459,3.2115355895884616,0.9999999999999031,0.999999999999097,3.211535589588459,0.17740190789821825,0.1784503633658411,0.1779261356320297,0,0.0,10.313960843193291,1
layerwise_hard_knee,81,2,2,2.0,proportional,8,3.655736966012273,0.026796341344861183,0.07862282936191174,3.58844;3.49321;3.46334;3.3651;3.34517;3.12517;3.08837;3.07736,0.2,900,900,False,0.7233864683625983,0.0024942574905359974,0.4357017642609109,0.4501177954946546,0.26775785181378803,0.8287212974497723,2,0.06518370973617475,4,2.0470310640045617,4.808690297150342,0.2620390280131122,0.6752769648300163,0.18314866746996067,0.9999527620531445,0.5147155114838836,0.757334136768514,permute,0.995,4.559503216799581,6.4480090333263425,1.9777246184910726,1.9998731431026848,3.242161293313999,0.2940065916057248,0.2781904488130761,0.2860985202094004,0,0.0,20.789069584005727,2
layerwise_hard_knee,81,2,4,4.0,proportional,8,3.655736966012273,0.026796341344861183,0.07862282936191174,3.58844;3.49321;3.46334;3.3651;3.34517;3.12517;3.08837;3.07736,0.2,900,900,False,0.7233864683625983,0.0024942574905359974,0.2775848379746443,0.28796357301613507,0.4180974115211732,1.119870583699413,4,0.06518370973617475,4,2.0470310640045617,4.808690297150342,0.2620390280131122,0.6752769648300163,0.18314866746996067,0.9999527620531445,0.5147155114838836,0.757334136768514,permute,0.995,6.235233065049093,12.453695736458936,3.523220203327116,3.9785919513571586,3.321871263079281,0.5135227919094346,0.5088265430688331,0.5111746674891339,0,0.0,38.8781313754815,4
layerwise_hard_knee,81,2,8,8.0,proportional,8,3.655736966012273,0.026796341344861183,0.07862282936191174,3.58844;3.49321;3.46334;3.3651;3.34517;3.12517;3.08837;3.07736,0.2,900,900,False,0.7233864683625983,0.0024942574905359974,0.02287762493394664,0.029218918951037263,0.6334119459177809,1.4722350923575598,8,0.06518370973617475,4,2.0470310640045617,4.808690297150342,0.2620390280131122,0.6752769648300163,0.18314866746996067,0.9999527620531445,0.5147155114838836,0.757334136768514,permute,0.995,8.175953176489232,22.674765249879467,5.746009207763704,7.47575308275409,3.4107920088553363,0.9999659455071573,0.9605914117832434,0.9802786786452004,0,0.0,66.84621034414438,8
layerwise_hard_knee,81,2,16,16.0,proportional,8,3.655736966012273,0.026796341344861183,0.07862282936191174,3.58844;3.49321;3.46334;3.3651;3.34517;3.12517;3.08837;3.07736,0.2,900,900,False,0.7233864683625983,0.0024942574905359974,0.007970300525924602,0.010627789468881267,0.6718779951201657,1.5511667464902554,8,0.06518370973617475,4,2.0470310640045617,4.808690297150342,0.2620390280131122,0.6752769648300163,0.18314866746996067,0.9999527620531445,0.5147155114838836,0.757334136768514,permute,0.995,8.652720639664484,24.378080731623605,6.332546470052209,7.876963795216011,3.43845614539495,0.9999687012455282,0.9847610202753219,0.992364860760425,0,0.0,74.86957436421478,8
layerwise_hard_knee,81,2,32,32.0,proportional,8,3.655736966012273,0.026796341344861183,0.07862282936191174,3.58844;3.49321;3.46334;3.3651;3.34517;3.12517;3.08837;3.07736,0.2,900,900,False,0.7233864683625983,0.0024942574905359974,0.005851191520256472,0.007642618962005919,0.6828951875815307,1.5771292843954003,8,0.06518370973617475,4,2.0470310640045617,4.808690297150342,0.2620390280131122,0.6752769648300163,0.18314866746996067,0.9999527620531445,0.5147155114838836,0.757334136768514,permute,0.995,8.8211407745346,24.877623439452265,6.502062157816726,7.905828817889844,3.4593873618868165,0.9999691011321834,0.9895789490352557,0.9947740250837196,0,0.0,77.81252425299843,8
layerwise_hard_knee,81,3,1,1.0,proportional,8,2.7247299428100784,0.17454708203056887,0.02166932883549403,2.83026;2.37764;1.98521;1.6278;1.31429;1.14567;0.912254;0.796032,0.2,900,900,False,0.1936917666435935,0.0025028233129512543,0.14874779164450797,0.15414174243222634,0.03372932135485115,0.2685706942301411,1,0.028782744957191086,4,2.400444686481772,4.505963909715105,0.12528873327554826,0.3207134852964094,0.08086603824717144,0.9996861629460491,0.5340416181130722,0.7668638905295606,permute,0.995,1.4856006612572397,1.4856006612572406,0.9999999999995468,0.9999999999994532,1.4856006612572397,0.1564710005416643,0.162287370833161,0.15937918568741266,0,0.0,2.207009324727948,1
layerwise_hard_knee,81,3,2,2.0,proportional,8,2.7247299428100784,0.17454708203056887,0.02166932883549403,2.83026;2.37764;1.98521;1.6278;1.31429;1.14567;0.912254;0.796032,0.2,900,900,False,0.1936917666435935,0.0025028233129512543,0.09197255432497109,0.09670790353359215,0.08507646671227297,0.5184576059526784,2,0.028782744957191086,4,2.400444686481772,4.505963909715105,0.12528873327554826,0.3207134852964094,0.08086603824717144,0.9996861629460491,0.5340416181130722,0.7668638905295606,permute,0.995,2.865795511252307,4.047084495740427,1.8075636085299163,1.9886765635982722,2.1315641310296107,0.2857567475484824,0.2650755125565514,0.27541613005251686,0,0.0,8.212783912313872,2
layerwise_hard_knee,81,3,4,4.0,proportional,8,2.7247299428100784,0.17454708203056887,0.02166932883549403,2.83026;2.37764;1.98521;1.6278;1.31429;1.14567;0.912254;0.796032,0.2,900,900,False,0.1936917666435935,0.0025028233129512543,0.05370420673646748,0.05894195575512473,0.11673882391684358,0.5964218575291379,3,0.028782744957191086,4,2.400444686481772,4.505963909715105,0.12528873327554826,0.3207134852964094,0.08086603824717144,0.9996861629460491,0.5340416181130722,0.7668638905295606,permute,0.995,3.3022169570909696,5.746483012245686,2.1370933642111707,2.835272690548602,2.2588836153033016,0.5110689656951798,0.4395913169543662,0.475330141324773,0,0.0,10.887563071601745,3
layerwise_hard_knee,81,3,8,8.0,proportional,8,2.7247299428100784,0.17454708203056887,0.02166932883549403,2.83026;2.37764;1.98521;1.6278;1.31429;1.14567;0.912254;0.796032,0.2,900,900,False,0.1936917666435935,0.0025028233129512543,0.044058016888546894,0.048565633738068284,0.12312064641064338,0.6144938559861238,3,0.028782744957191086,4,2.400444686481772,4.505963909715105,0.12528873327554826,0.3207134852964094,0.08086603824717144,0.9996861629460491,0.5340416181130722,0.7668638905295606,permute,0.995,3.4596966944693652,6.374161489644235,2.2422825791829695,3.0520845784179067,2.310430213658266,0.9987095503849924,0.6467552022565792,0.8227323763207859,0,0.0,11.76854556112082,3
layerwise_hard_knee,81,3,16,16.0,proportional,8,2.7247299428100784,0.17454708203056887,0.02166932883549403,2.83026;2.37764;1.98521;1.6278;1.31429;1.14567;0.912254;0.796032,0.2,900,900,False,0.1936917666435935,0.0025028233129512543,0.037606040971604825,0.041623614672877944,0.12845387120195803,0.6351859048504434,4,0.028782744957191086,4,2.400444686481772,4.505963909715105,0.12528873327554826,0.3207134852964094,0.08086603824717144,0.9996861629460491,0.5340416181130722,0.7668638905295606,permute,0.995,3.5556388714575067,6.830758598486862,2.253836845988467,3.2533010746331303,2.368407393487136,0.9989470026032726,0.6776625123581205,0.8383047574806965,0,0.0,12.622553832868247,4
layerwise_hard_knee,81,3,32,32.0,proportional,8,2.7247299428100784,0.17454708203056887,0.02166932883549403,2.83026;2.37764;1.98521;1.6278;1.31429;1.14567;0.912254;0.796032,0.2,900,900,False,0.1936917666435935,0.0025028233129512543,0.029799740649789096,0.0331761443908517,0.13500072317413303,0.6525444535977339,4,0.028782744957191086,4,2.400444686481772,4.505963909715105,0.12528873327554826,0.3207134852964094,0.08086603824717144,0.9996861629460491,0.5340416181130722,0.7668638905295606,permute,0.995,3.6822513707488014,7.455018015581596,2.2692404365664887,3.4938699010330003,2.4444050686610783,0.9994597218485409,0.7435543756370512,0.871507048742796,0,0.0,13.373745147176626,4
