layer,target_estimand,target_estimand_version,target_reference,target_denominator,target_valid,target_status,n_rank_points,n_finite_rank_points,rank_grid,base_val_loss,best_rank,best_val_loss,best_observed_val_loss,observed_best_gap,improvement_gap,improvement_gap_reference,oracle_val_loss,oracle_improvement_gap,near_best_rank_gap_0.02,near_best_loss_threshold_gap_0.02,near_best_rank_gap_0.05,near_best_loss_threshold_gap_0.05,near_best_rank_gap_0.1,near_best_loss_threshold_gap_0.1,near_best_rank_gap_0.2,near_best_loss_threshold_gap_0.2,recovery_rank_0.5,recovery_loss_threshold_0.5,recovery_rank_0.7,recovery_loss_threshold_0.7,recovery_rank_0.8,recovery_loss_threshold_0.8,recovery_rank_0.9,recovery_loss_threshold_0.9,recovery_rank_0.95,recovery_loss_threshold_0.95,penalized_rank_lambda_0.05,penalized_rank_lambda_0.1,penalized_rank_lambda_0.15,penalized_rank_lambda_0.2,penalized_rank_lambda_0.3,true_k_strong,gradient_matrix_mode,gradient_detectable_rank,predicted_rank_detectable,gradient_effective_rank,predicted_rank_effective,gradient_stable_rank,predicted_rank_stable,raw_gradient_detectable_rank,predicted_rank_raw_detectable,raw_gradient_effective_rank,predicted_rank_raw_effective,raw_gradient_stable_rank,predicted_rank_raw_stable,whitened_gradient_detectable_rank,predicted_rank_whitened_detectable,whitened_gradient_effective_rank,predicted_rank_whitened_effective,whitened_gradient_stable_rank,predicted_rank_whitened_stable,predicted_rank_from_gradient,source_run_id,source_run_path,condition,seed
4,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0996421971545813,32,0.0248179903398562,0.0248179903398562,0.0748242068147251,0.0748242068147251,best_observed_validation_loss_on_tested_rank_grid,0.0143879428669941,0.0852542542875871,16,0.0263144744761507,8,0.0285592006805924,8,0.0323004110213287,8,0.0397828317028012,1,0.0622300937472187,2,0.0472652523842737,8,0.0397828317028012,8,0.0323004110213287,8,0.0285592006805924,16,16,8,8,8,3,activation_whitened,3,4,4.435029163003796,8,2.220195248609852,4,3,4,2.7932425995637256,4,1.5166280005471562,2,3,4,4.435029163003796,8,2.220195248609852,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
5,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.071786188188537,32,0.0346056352248862,0.0346056352248862,0.0371805529636508,0.0371805529636508,best_observed_validation_loss_on_tested_rank_grid,0.0143968151816806,0.0573893730068564,32,0.0353492462841592,32,0.0364646628730687,8,0.0383236905212512,4,0.0420417458176163,1,0.0531959117067116,2,0.0457598011139814,4,0.0420417458176163,8,0.0383236905212512,32,0.0364646628730687,32,32,8,8,8,8,activation_whitened,5,8,7.15958588164991,8,2.524483810217494,4,3,4,4.2774437610779,8,1.8723142462147369,2,5,8,7.15958588164991,8,2.524483810217494,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
6,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1966427933175487,32,0.0529923108984237,0.0529923108984237,0.1436504824191249,0.1436504824191249,best_observed_validation_loss_on_tested_rank_grid,0.0143675053208473,0.1822752879967014,32,0.0558653205468061,16,0.0601748350193799,16,0.0673573591403361,4,0.0817224073822487,2,0.1248175521079862,4,0.0960874556241612,4,0.0817224073822487,16,0.0673573591403361,16,0.0601748350193799,32,16,16,16,4,7,activation_whitened,7,8,7.133929976442368,8,3.4996720031725017,4,5,8,5.6396940946391,8,2.8744817461369525,4,7,8,7.133929976442368,8,3.4996720031725017,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
7,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1855158068524537,32,0.0451508744292179,0.0451508744292179,0.1403649324232358,0.1403649324232358,best_observed_validation_loss_on_tested_rank_grid,0.0144377705098277,0.171078036342626,32,0.0479581730776826,16,0.0521691210503796,8,0.0591873676715414,4,0.073223860913865,2,0.1153333406408358,4,0.0872603541561886,4,0.073223860913865,8,0.0591873676715414,16,0.0521691210503796,32,16,16,16,8,7,activation_whitened,6,8,6.290982525422801,8,2.8510754021390987,4,5,8,4.399624237253477,8,1.9212999369776247,2,6,8,6.290982525422801,8,2.8510754021390987,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
8,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1350229376923281,32,0.0419546496882058,0.0419546496882058,0.0930682880041222,0.0930682880041222,best_observed_validation_loss_on_tested_rank_grid,0.0145245922450294,0.1204983454472986,32,0.0438160154482882,16,0.0466080640884119,8,0.051261478488618,4,0.0605683072890302,2,0.0884887936902669,4,0.0698751360894425,4,0.0605683072890302,8,0.051261478488618,16,0.0466080640884119,32,8,8,8,8,8,activation_whitened,5,8,6.561050169820246,8,3.025860547122638,4,3,4,3.703452872986534,4,1.6707140730450571,2,5,8,6.561050169820246,8,3.025860547122638,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
9,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0774163581574739,32,0.0402622571441167,0.0402622571441167,0.0371541010133572,0.0371541010133572,best_observed_validation_loss_on_tested_rank_grid,0.0144822393329987,0.0629341188244752,32,0.0410053391643838,32,0.0421199621947845,32,0.0439776672454524,8,0.0476930773467881,2,0.0588393076507953,8,0.0514084874481238,8,0.0476930773467881,32,0.0439776672454524,32,0.0421199621947845,32,32,32,32,8,7,activation_whitened,6,8,8.37763566583302,16,3.802399546002493,4,4,4,5.17361857070732,8,2.168909658082968,4,6,8,8.37763566583302,16,3.802399546002493,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
10,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1875836339643702,32,0.0227795965656533,0.0227795965656533,0.1648040373987169,0.1648040373987169,best_observed_validation_loss_on_tested_rank_grid,0.0144245833840823,0.1731590505802878,4,0.0260756773136276,4,0.0310197984355891,4,0.039260000305525,4,0.0557404040453966,2,0.1051816152650117,4,0.0722208077852683,4,0.0557404040453966,4,0.0392600003055249,4,0.0310197984355891,4,4,4,4,4,3,activation_whitened,3,4,3.906473379992456,4,2.597724696766224,4,3,4,3.278175642701299,4,2.0268280547049,4,3,4,3.906473379992456,4,2.597724696766224,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
11,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1385477326319618,32,0.0211232905801792,0.0211232905801792,0.1174244420517826,0.1174244420517826,best_observed_validation_loss_on_tested_rank_grid,0.0143965947571899,0.1241511378747718,8,0.0234717794212148,2,0.0269945126827683,2,0.0328657347853574,2,0.0446081789905357,1,0.0798355116060705,2,0.0563506231957139,2,0.0446081789905357,2,0.0328657347853574,2,0.0269945126827683,8,2,2,2,2,2,activation_whitened,2,2,2.6972541000114827,4,1.774645077679906,2,2,2,2.3370385775533635,4,1.7655994391526832,2,2,2,2.6972541000114827,4,1.774645077679906,2,2,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
12,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1674661905238154,32,0.0377184290363813,0.0377184290363813,0.1297477614874341,0.1297477614874341,best_observed_validation_loss_on_tested_rank_grid,0.0144387554035549,0.1530274351202604,16,0.0403133842661299,16,0.044205817110753,8,0.0506932051851247,4,0.0636679813338681,2,0.1025923097800983,2,0.0766427574826115,4,0.0636679813338681,8,0.0506932051851247,16,0.044205817110753,16,16,16,8,8,5,activation_whitened,5,8,5.11790972560565,8,2.304486308690056,4,3,4,3.2874130138387243,4,1.6565253090262706,2,5,8,5.11790972560565,8,2.304486308690056,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
13,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2840264659885207,32,0.0358929058829509,0.0358929058829509,0.2481335601055698,0.2481335601055698,best_observed_validation_loss_on_tested_rank_grid,0.0144131879900571,0.2696132779984636,32,0.0408555770850623,8,0.0482995838882293,8,0.0607062618935078,4,0.0855196179040648,4,0.1599596859357358,4,0.1103329739146218,4,0.0855196179040648,8,0.0607062618935078,8,0.0482995838882294,8,8,8,8,8,5,activation_whitened,5,8,5.802144911114766,8,3.904133526439886,4,4,4,4.267723445394682,8,2.0517829518502824,4,5,8,5.802144911114766,8,3.904133526439886,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
14,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1645342858850546,32,0.0548726871469904,0.0548726871469904,0.1096615987380641,0.1096615987380641,best_observed_validation_loss_on_tested_rank_grid,0.0144214702973884,0.1501128155876661,32,0.0570659191217516,32,0.0603557670838936,16,0.0658388470207968,8,0.0768050068946032,2,0.1097034865160224,4,0.0877711667684096,8,0.0768050068946032,16,0.0658388470207968,32,0.0603557670838936,32,32,16,16,8,8,activation_whitened,8,8,8.32211429309224,16,3.966357327961186,4,4,4,5.933709959755219,8,2.826353271824897,4,8,8,8.32211429309224,16,3.966357327961186,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
15,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1874539901697394,32,0.0354821054585336,0.0354821054585336,0.1519718847112058,0.1519718847112058,best_observed_validation_loss_on_tested_rank_grid,0.014431966661503,0.1730220235082364,16,0.0385215431527577,8,0.0430806996940938,8,0.0506792939296541,4,0.0658764824007747,1,0.1114680478141365,2,0.0810736708718953,4,0.0658764824007747,8,0.0506792939296541,8,0.0430806996940938,16,16,8,8,8,5,activation_whitened,4,4,4.4542777368603055,8,1.9603984623278472,2,4,4,3.130237578305094,4,1.515091480111162,2,4,4,4.4542777368603055,8,1.9603984623278472,2,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
16,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1504932243098029,32,0.0223054312109513,0.0223054312109513,0.1281877930988516,0.1281877930988516,best_observed_validation_loss_on_tested_rank_grid,0.0143950386294261,0.1360981856803768,8,0.0248691870729283,4,0.0287148208658938,2,0.0351242105208364,2,0.0479429898307216,1,0.086399327760377,2,0.0607617691406067,2,0.0479429898307216,2,0.0351242105208364,4,0.0287148208658938,8,8,4,4,4,2,activation_whitened,2,2,2.906688683026018,4,1.886748318699152,2,2,2,2.165594976565344,4,1.3963215290544198,2,2,2,2.906688683026018,4,1.886748318699152,2,2,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
17,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0682261283276048,32,0.0275442709813742,0.0275442709813742,0.0406818573462306,0.0406818573462306,best_observed_validation_loss_on_tested_rank_grid,0.0143766633405106,0.0538494649870942,32,0.0283579081282988,32,0.0295783638486857,16,0.0316124567159972,4,0.0356806424506203,2,0.0478851996544895,2,0.0397488281852433,4,0.0356806424506203,16,0.0316124567159972,32,0.0295783638486857,32,32,32,4,4,3,activation_whitened,3,4,4.703906695326122,8,2.117901869346529,4,3,4,3.515480293687038,4,2.1472877711855545,4,3,4,4.703906695326122,8,2.117901869346529,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
18,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0577504232806973,32,0.0368611229224482,0.0368611229224482,0.0208893003582491,0.0208893003582491,best_observed_validation_loss_on_tested_rank_grid,0.014464891933747,0.0432855313469503,32,0.0372789089296131,16,0.0379055879403606,16,0.0389500529582731,16,0.041038982994098,4,0.0473057731015727,16,0.0431279130299229,16,0.041038982994098,16,0.0389500529582731,16,0.0379055879403606,32,16,16,16,16,3,activation_whitened,3,4,6.5905726852394695,8,3.028749190224311,4,3,4,4.393195996596595,8,1.958797637187794,2,3,4,6.5905726852394695,8,3.028749190224311,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
19,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1812426966495962,32,0.0283946193932137,0.0283946193932137,0.1528480772563825,0.1528480772563825,best_observed_validation_loss_on_tested_rank_grid,0.0144379411248491,0.166804755524747,16,0.0314515809383413,16,0.0360370232560328,8,0.0436794271188519,4,0.0589642348444902,2,0.1048186580214049,4,0.0742490425701284,4,0.0589642348444901,8,0.0436794271188519,16,0.0360370232560328,16,16,16,16,8,4,activation_whitened,4,4,4.810927106329105,8,2.704025102833888,4,4,4,3.0534653982620936,4,1.5507618507145464,2,4,4,4.810927106329105,8,2.704025102833888,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
20,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0937561619069548,32,0.0251400235985381,0.0251400235985381,0.0686161383084167,0.0686161383084167,best_observed_validation_loss_on_tested_rank_grid,0.0143751336558862,0.0793810282510685,32,0.0265123463647064,8,0.0285708305139589,8,0.0320016374293797,4,0.0388632512602214,2,0.0594480927527464,2,0.0457248650910631,4,0.0388632512602214,8,0.0320016374293797,8,0.0285708305139589,32,8,8,8,8,2,activation_whitened,2,2,3.851141536781956,4,2.019241640177924,4,2,2,3.190803623447504,4,2.009044076522447,4,2,2,3.851141536781956,4,2.019241640177924,4,2,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
21,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0747420721672053,32,0.0272091763473563,0.0272091763473563,0.047532895819849,0.047532895819849,best_observed_validation_loss_on_tested_rank_grid,0.0143818609969535,0.0603602111702517,32,0.0281598342637532,32,0.0295858211383487,4,0.0319624659293412,1,0.0367157555113261,1,0.0509756242572808,1,0.041469045093311,1,0.036715755511326,4,0.0319624659293412,32,0.0295858211383487,32,8,4,4,4,1,activation_whitened,3,4,4.079830706419748,8,1.3799698163641785,2,3,4,3.63181081739241,4,1.478801427454579,2,3,4,4.079830706419748,8,1.3799698163641785,2,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
22,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1304481648885356,32,0.0344949379592956,0.0344949379592956,0.09595322692924,0.09595322692924,best_observed_validation_loss_on_tested_rank_grid,0.014375050421577,0.1160731144669586,32,0.0364140024978804,16,0.0392925993057576,4,0.0440902606522196,2,0.0536855833451436,1,0.0824715514239156,2,0.0632809060380676,2,0.0536855833451435,4,0.0440902606522195,16,0.0392925993057576,32,4,4,4,4,5,activation_whitened,5,8,4.555283295450937,8,1.951829107738393,2,3,4,2.646868196512463,4,1.3818564680984116,2,5,8,4.555283295450937,8,1.951829107738393,2,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
23,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1291989502056653,32,0.0385475267649966,0.0385475267649966,0.0906514234406687,0.0906514234406687,best_observed_validation_loss_on_tested_rank_grid,0.0144133678764506,0.1147855823292147,32,0.0403605552338099,16,0.04308009793703,8,0.0476126691090634,4,0.0566778114531303,2,0.0838732384853309,4,0.0657429537971972,4,0.0566778114531303,8,0.0476126691090634,16,0.04308009793703,32,16,16,8,8,6,activation_whitened,6,8,6.692372821847558,8,2.965010497810219,4,3,4,4.071527436528792,8,1.926366994911647,2,6,8,6.692372821847558,8,2.965010497810219,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
24,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2208645244019785,32,0.044405335927981,0.044405335927981,0.1764591884739975,0.1764591884739975,best_observed_validation_loss_on_tested_rank_grid,0.0144181208143724,0.2064464035876061,32,0.0479345196974609,32,0.0532282953516808,8,0.0620512547753807,8,0.0796971736227805,2,0.1326349301649797,2,0.0973430924701802,8,0.0796971736227805,8,0.0620512547753807,32,0.0532282953516808,32,8,8,8,8,6,activation_whitened,6,8,5.425731137150121,8,2.761480890535404,4,2,2,3.1997122895229984,4,1.6434322844076192,2,6,8,5.425731137150121,8,2.761480890535404,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
25,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.181888027438199,32,0.027444591007363,0.027444591007363,0.154443436430836,0.154443436430836,best_observed_validation_loss_on_tested_rank_grid,0.0144304268998976,0.1674576005383014,8,0.0305334597359797,2,0.0351667628289048,2,0.0428889346504466,2,0.0583332782935302,1,0.104666309222781,2,0.0737776219366138,2,0.0583332782935301,2,0.0428889346504465,2,0.0351667628289047,8,8,4,4,2,2,activation_whitened,2,2,3.296073434022121,4,1.870071109261276,2,2,2,2.74783066668089,4,1.52933265486758,2,2,2,3.296073434022121,4,1.870071109261276,2,2,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
26,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0777389479162784,32,0.0225898395634562,0.0225898395634562,0.0551491083528222,0.0551491083528222,best_observed_validation_loss_on_tested_rank_grid,0.0143357954697409,0.0634031524465375,32,0.0236928217305126,8,0.0253472949810973,2,0.0281047503987384,1,0.0336196612340206,1,0.0501643937398673,1,0.0391345720693028,1,0.0336196612340206,2,0.0281047503987384,8,0.0253472949810973,8,8,8,8,4,2,activation_whitened,2,2,2.663082557005058,4,1.295574811817138,2,1,1,1.351379232231945,2,1.0644006795384682,2,2,2,2.663082557005058,4,1.295574811817138,2,2,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
27,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0859027145105366,32,0.0295864328182518,0.0295864328182518,0.0563162816922848,0.0563162816922848,best_observed_validation_loss_on_tested_rank_grid,0.0144685372046633,0.0714341773058733,16,0.0307127584520974,16,0.032402246902866,8,0.0352180609874802,4,0.0408496891567087,2,0.0577445736643942,4,0.0464813173259372,4,0.0408496891567087,8,0.0352180609874802,16,0.032402246902866,16,16,16,16,8,4,activation_whitened,4,4,5.444728501488007,8,2.397379619245778,4,4,4,3.8786979206409984,4,2.1208579928406226,4,4,4,5.444728501488007,8,2.397379619245778,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
28,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0871927868404853,32,0.0257987464335423,0.0257987464335423,0.061394040406943,0.061394040406943,best_observed_validation_loss_on_tested_rank_grid,0.0143595938440782,0.0728331929964071,32,0.0270266272416811,16,0.0288684484538894,8,0.0319381504742366,8,0.0380775545149309,2,0.0564957666370138,4,0.0442169585556252,8,0.0380775545149308,8,0.0319381504742365,16,0.0288684484538894,32,16,8,8,8,3,activation_whitened,3,4,4.943559659865011,8,2.3712377363840926,4,3,4,3.974864595104194,4,2.143424266253405,4,3,4,4.943559659865011,8,2.3712377363840926,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
29,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2738990733606302,32,0.0388239446451339,0.0388239446451339,0.2350751287154963,0.2350751287154963,best_observed_validation_loss_on_tested_rank_grid,0.0144414137346755,0.2594576596259547,16,0.0435254472194438,4,0.0505777010809087,4,0.0623314575166835,4,0.0858389703882331,1,0.156361509002882,2,0.1093464832597828,4,0.0858389703882331,4,0.0623314575166835,4,0.0505777010809087,16,4,4,4,4,7,activation_whitened,3,4,3.934707619461519,4,1.8229970864959244,2,1,1,1.953652173771464,2,1.2002520370235858,2,3,4,3.934707619461519,4,1.8229970864959244,2,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
30,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0362221306467152,32,0.018074116010593,0.018074116010593,0.0181480146361222,0.0181480146361222,best_observed_validation_loss_on_tested_rank_grid,0.0143635340409455,0.0218585966057697,32,0.0184370763033154,8,0.0189815167423991,8,0.0198889174742052,4,0.0217037189378174,1,0.0271481233286541,4,0.0235185204014296,4,0.0217037189378174,8,0.0198889174742052,8,0.0189815167423991,32,8,8,8,8,1,activation_whitened,1,1,3.25694273102476,4,1.2046218795191488,2,1,1,2.103849195277641,4,1.121534188302951,2,1,1,3.25694273102476,4,1.2046218795191488,2,1,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
31,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.105425066296016,32,0.0246822509169508,0.0246822509169508,0.0807428153790652,0.0807428153790652,best_observed_validation_loss_on_tested_rank_grid,0.0144215089240527,0.0910035573719633,8,0.0262971072245321,2,0.028719391685904,2,0.0327565324548573,2,0.0408308139927638,1,0.0650536586064834,2,0.0489050955306703,2,0.0408308139927638,2,0.0327565324548573,2,0.028719391685904,8,8,2,2,2,2,activation_whitened,2,2,3.550685140400357,4,2.11272347047608,4,2,2,2.464464900778312,4,1.4374803193728636,2,2,2,3.550685140400357,4,2.11272347047608,4,2,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
32,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2788005967362373,32,0.0275782895390224,0.0275782895390224,0.2512223071972149,0.2512223071972149,best_observed_validation_loss_on_tested_rank_grid,0.0144988311705918,0.2643017655656455,16,0.0326027356829667,8,0.0401394048988831,8,0.0527005202587438,8,0.0778227509784653,4,0.1531894431376298,4,0.1029449816981868,8,0.0778227509784653,8,0.0527005202587438,8,0.0401394048988831,16,8,8,8,8,5,activation_whitened,5,8,5.27199651239812,8,2.8928225587500807,4,5,8,3.259976023919927,4,1.580429458186279,2,5,8,5.27199651239812,8,2.8928225587500807,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
33,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1521349797304348,32,0.0254145388662773,0.0254145388662773,0.1267204408641575,0.1267204408641575,best_observed_validation_loss_on_tested_rank_grid,0.0144343051167191,0.1377006746137157,16,0.0279489476835604,8,0.0317505609094851,8,0.038086582952693,4,0.0507586270391088,2,0.088774759298356,4,0.0634306711255245,4,0.0507586270391087,8,0.038086582952693,8,0.0317505609094851,16,8,8,8,8,4,activation_whitened,4,4,4.62562644075562,8,2.620878271422455,4,4,4,3.626766633274066,4,2.1226470642247217,4,4,4,4.62562644075562,8,2.620878271422455,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
34,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0915060642356907,32,0.0508547897798207,0.0508547897798207,0.04065127445587,0.04065127445587,best_observed_validation_loss_on_tested_rank_grid,0.0143659591734678,0.0771401050622229,32,0.0516678152689381,32,0.0528873535026142,16,0.0549199172254077,16,0.0589850446709947,4,0.0711804270077557,8,0.0630501721165817,16,0.0589850446709947,16,0.0549199172254077,32,0.0528873535026142,32,32,32,16,16,7,activation_whitened,7,8,9.086820539773065,16,4.942195519700095,8,7,8,6.728318579206811,8,3.3284207456272736,4,7,8,9.086820539773065,16,4.942195519700095,8,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
