target_estimand,target_estimand_version,target_reference,target_denominator,analysis_plan_version,analysis_pair_role,target_transform,predictor_transform,target,target_role,predictor,n,r2_log2_target,spearman,rmse_log2,source_run_id,source_run_path,condition,seed
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.2,useful_rank,gradient_effective_rank,48,0.7411025509309895,0.8275287350765016,0.6619953697102845,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.3,useful_rank,gradient_effective_rank,48,0.714621573415095,0.8118720505965493,0.6132255138727385,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.5,useful_rank,raw_gradient_effective_rank,48,0.7825927218001725,0.8892078169176922,0.3539931348457992,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.7,useful_rank,gradient_effective_rank,48,0.9118407562031412,0.9158373842499876,0.2766353581005871,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.8,useful_rank,gradient_effective_rank,48,0.8669665162061875,0.8623780352592547,0.4161285159609377,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.9,useful_rank,gradient_effective_rank,48,0.8457544898831247,0.8805775063780595,0.5080157996899461,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.95,useful_rank,gradient_detectable_rank,48,0.7560664445941129,0.8250999266422437,0.7459004955962301,20260622_142627_stage4_hard_s113,source_runs/20260622_142627_stage4_hard_s113,hard_knee,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.02,useful_rank,gradient_effective_rank,48,0.7134653759647145,0.7563138904881004,0.8421685181001527,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.05,useful_rank,gradient_effective_rank,48,0.7746245186605529,0.8073559919910214,0.7583397592432097,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,primary_pair,log2(rank),log2(1+s),near_best_rank_gap_0.1,useful_rank,gradient_effective_rank,48,0.7659324249300717,0.8394547840733264,0.6179673833872584,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.2,useful_rank,gradient_stable_rank,48,0.7921312834261046,0.844137835129216,0.436102557132579,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.05,useful_rank,gradient_effective_rank,48,0.732881648694681,0.7877538575463291,0.7604555744358171,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.1,useful_rank,gradient_effective_rank,48,0.7519925879897962,0.8116715549948443,0.6535471492094473,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.15,useful_rank,gradient_effective_rank,48,0.6865859723002177,0.7503112004001385,0.6323996823708431,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.2,useful_rank,gradient_effective_rank,48,0.7516753631746536,0.8225560866267242,0.5453113252140842,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.3,useful_rank,gradient_effective_rank,48,0.7021469227293287,0.7715498454930757,0.5867395879646963,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.5,useful_rank,gradient_stable_rank,48,0.6863320064247639,0.8420802576464739,0.3607636828093553,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.7,useful_rank,raw_gradient_effective_rank,48,0.77103033972931,0.8828010750950568,0.3844175590838624,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.8,useful_rank,gradient_stable_rank,48,0.7921312834261046,0.844137835129216,0.436102557132579,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.9,useful_rank,gradient_effective_rank,48,0.7659324249300717,0.8394547840733264,0.6179673833872584,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.95,useful_rank,gradient_effective_rank,48,0.7746245186605529,0.8073559919910214,0.7583397592432097,20260622_142937_stage4_sample_s101,source_runs/20260622_142937_stage4_sample_s101,sample_limited,101
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.02,useful_rank,gradient_effective_rank,48,0.517112416230091,0.6771015747207761,0.7055269194990497,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.05,useful_rank,gradient_effective_rank,48,0.5244359783998769,0.693657899567631,0.8196694610069755,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.1,useful_rank,gradient_detectable_rank,48,0.6186396986105167,0.6616192550043803,0.7429753800919054,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.2,useful_rank,gradient_stable_rank,48,0.6511811522100487,0.7232641257201174,0.558866848252615,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.05,useful_rank,gradient_effective_rank,48,0.4779328481658192,0.6722314661415696,0.7767969829128523,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.1,useful_rank,predicted_rank_effective,48,0.5151927151091532,0.7130583526858839,0.7508093769943982,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.15,useful_rank,predicted_rank_detectable,48,0.4932685693218848,0.6262582920187528,0.8121493796373558,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.2,useful_rank,gradient_detectable_rank,48,0.4766004803689555,0.5531200103415522,0.8037855945739327,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.3,useful_rank,predicted_rank_effective,48,0.5911964174239458,0.7577374378512898,0.6371535676806377,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.5,useful_rank,gradient_stable_rank,48,0.6625392504798248,0.8145588863452762,0.3684768967516932,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.7,useful_rank,gradient_stable_rank,48,0.6583975956910255,0.7494051630984175,0.4067722514960423,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.8,useful_rank,gradient_stable_rank,48,0.6511811522100487,0.7232641257201174,0.558866848252615,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.9,useful_rank,gradient_detectable_rank,48,0.6186396986105167,0.6616192550043803,0.7429753800919054,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.95,useful_rank,gradient_effective_rank,48,0.5244359783998769,0.693657899567631,0.8196694610069755,20260622_143109_stage4_sample_s103,source_runs/20260622_143109_stage4_sample_s103,sample_limited,103
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),best_rank,diagnostic,predicted_rank_stable,48,0.0817827860623859,0.3050403996031853,0.136861219903537,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.02,useful_rank,gradient_effective_rank,48,0.4417065803350219,0.618383642679075,0.6280832584301375,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.05,useful_rank,gradient_effective_rank,48,0.6410641336472813,0.7475729900461253,0.7126495104799181,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,primary_pair,log2(rank),log2(1+s),near_best_rank_gap_0.1,useful_rank,gradient_effective_rank,48,0.6989205214500096,0.8093803903595651,0.596955433064335,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.2,useful_rank,raw_gradient_effective_rank,48,0.6252135568306996,0.7720694529751928,0.5679525532822505,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.05,useful_rank,gradient_effective_rank,48,0.4872129446896363,0.6783103353622638,0.6616517557735182,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.1,useful_rank,gradient_effective_rank,48,0.6491646450377895,0.7672899131262226,0.642503055853139,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.15,useful_rank,gradient_effective_rank,48,0.604168918312735,0.701295112776897,0.6045015992408356,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.2,useful_rank,gradient_effective_rank,48,0.6472754136536178,0.7757763485784921,0.5933904425189741,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.3,useful_rank,gradient_effective_rank,48,0.5721308996825227,0.7099499211691704,0.5813663871594579,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.5,useful_rank,raw_gradient_effective_rank,48,0.4705318260645226,0.6849530872574551,0.5604836521962548,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.7,useful_rank,raw_gradient_effective_rank,48,0.5972457124341619,0.7969400970548683,0.4839842713212709,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.8,useful_rank,raw_gradient_effective_rank,48,0.6252135568306996,0.7720694529751928,0.5679525532822505,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.9,useful_rank,gradient_effective_rank,48,0.6989205214500096,0.8093803903595651,0.596955433064335,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.95,useful_rank,gradient_effective_rank,48,0.6410641336472813,0.7475729900461253,0.7126495104799181,20260622_143241_stage4_sample_s107,source_runs/20260622_143241_stage4_sample_s107,sample_limited,107
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.02,useful_rank,predicted_rank_effective,48,0.4766087757947381,0.5585783512293302,0.8641155747620274,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.05,useful_rank,predicted_rank_effective,48,0.6687700537217292,0.7769935863827666,0.7847806581212102,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,primary_pair,log2(rank),log2(1+s),near_best_rank_gap_0.1,useful_rank,gradient_effective_rank,48,0.7212558848226347,0.7943128162350842,0.5752283495136886,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.2,useful_rank,gradient_effective_rank,48,0.5652088415985264,0.6935674501335755,0.5942045984010212,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.05,useful_rank,predicted_rank_effective,48,0.5221450439627888,0.6142683261111409,0.7935196643403785,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.1,useful_rank,predicted_rank_effective,48,0.5928706265121109,0.7202183223114897,0.7232206810091247,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.15,useful_rank,gradient_effective_rank,48,0.6233815611115494,0.7598110575979684,0.6741118321172491,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.2,useful_rank,gradient_effective_rank,48,0.6153988576940338,0.7131725965777881,0.6576544362467923,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),penalized_rank_lambda_0.3,useful_rank,gradient_effective_rank,48,0.5538722491945087,0.6872488550148766,0.5784425754594128,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.5,useful_rank,predicted_rank_stable,48,0.5981625572905842,0.7969820317221638,0.4338051321247266,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.7,useful_rank,gradient_stable_rank,48,0.5675757690444265,0.7665422043265505,0.5367449454899693,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.8,useful_rank,gradient_effective_rank,48,0.5652088415985264,0.6935674501335755,0.5942045984010212,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.9,useful_rank,gradient_effective_rank,48,0.7212558848226347,0.7943128162350842,0.5752283495136886,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),recovery_rank_0.95,useful_rank,predicted_rank_effective,48,0.6687700537217292,0.7769935863827666,0.7847806581212102,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.02,useful_rank,gradient_effective_rank,48,0.5719310573629871,0.7001001971848242,0.7690134610684777,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,stage4_confirmatory_v1,secondary_or_exploratory,log2(rank),log2(1+s),near_best_rank_gap_0.05,useful_rank,gradient_effective_rank,48,0.7210811837048261,0.7964365229284674,0.7710501684958637,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
