target_estimand,target_estimand_version,target_reference,target_denominator,condition,target,predictor,n_runs,mean_r2,sem_r2,mean_spearman,sem_spearman,mean_rmse_log2,analysis_role,analysis_plan_version,target_transform,predictor_transform
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,hard_knee,recovery_rank_0.8,predicted_rank_raw_detectable,5,0.6382070669390157,0.027319947627757787,0.7609582787785281,0.02395466159283745,0.5633480859367819,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,gradient_effective_rank,5,0.6869321808833682,0.038236571197648304,0.78575866707119,0.025794579172621974,0.6530419576874597,confirmatory_robustness,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,whitened_gradient_effective_rank,5,0.6869321808833682,0.038236571197648304,0.78575866707119,0.025794579172621974,0.6530419576874597,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,raw_gradient_effective_rank,5,0.5969927278926256,0.03085101979946207,0.726024596732803,0.02629540892038519,0.7425566756402634,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,predicted_rank_effective,5,0.5777718272524097,0.047763831020593145,0.7278048955760009,0.02942385031608022,0.7591876647892041,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,predicted_rank_whitened_effective,5,0.5777718272524097,0.047763831020593145,0.7278048955760009,0.02942385031608022,0.7591876647892041,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,gradient_detectable_rank,5,0.5295161905284737,0.0672958901554765,0.6661844717879626,0.04359501031720731,0.7903145839527072,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,whitened_gradient_detectable_rank,5,0.5295161905284737,0.0672958901554765,0.6661844717879626,0.04359501031720731,0.7903145839527072,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,predicted_rank_detectable,5,0.5135059492326418,0.06348303406855137,0.6480642459287058,0.04634996824132427,0.8056796274763677,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,predicted_rank_whitened_detectable,5,0.5135059492326418,0.06348303406855137,0.6480642459287058,0.04634996824132427,0.8056796274763677,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,raw_gradient_detectable_rank,5,0.4771512797511429,0.04958899911216284,0.6258009381928676,0.03676875635282462,0.8409645708045055,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,true_k_strong,5,0.47109441621847725,0.07673908358930207,0.597324432150792,0.06340739932134525,0.8367161381645701,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,predicted_rank_raw_detectable,5,0.4503549668082599,0.04524473706873777,0.6268349257882923,0.03771969116735452,0.8639419663666839,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.1,predicted_rank_raw_effective,5,0.4437353921204902,0.05586836267875668,0.6308414283053404,0.047611375038083346,0.8688913529508433,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,gradient_effective_rank,5,0.6352291735368836,0.04211125959796198,0.7656109523533717,0.0295794670273167,0.5704991740038758,secondary_target,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,whitened_gradient_effective_rank,5,0.6352291735368836,0.04211125959796198,0.7656109523533717,0.0295794670273167,0.5704991740038758,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,raw_gradient_effective_rank,5,0.6176546307754043,0.0501522234512448,0.7425635063025645,0.044915343607531605,0.5822464649821667,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,raw_gradient_detectable_rank,5,0.5448863389983403,0.08286755639269139,0.6797718698175998,0.06346900584757735,0.6281095801943992,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,predicted_rank_raw_detectable,5,0.5229219271917491,0.07689587245546317,0.6901663477199309,0.0618976951025268,0.6468838095745536,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,gradient_detectable_rank,5,0.5178718932950341,0.10198016101364482,0.6639660283843777,0.06550751589735147,0.6429543378830377,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,whitened_gradient_detectable_rank,5,0.5178718932950341,0.10198016101364482,0.6639660283843777,0.06550751589735147,0.6429543378830377,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,predicted_rank_effective,5,0.5090568304371379,0.024379515885965625,0.6933803207349798,0.02199635898207009,0.6677934425183782,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,predicted_rank_whitened_effective,5,0.5090568304371379,0.024379515885965625,0.6933803207349798,0.02199635898207009,0.6677934425183782,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,predicted_rank_detectable,5,0.4870189251434721,0.09969688307745324,0.6342619003125984,0.07134208540753965,0.6659902421138003,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,predicted_rank_whitened_detectable,5,0.4870189251434721,0.09969688307745324,0.6342619003125984,0.07134208540753965,0.6659902421138003,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,true_k_strong,5,0.48031595684532447,0.09548386262055604,0.6142635973272694,0.07418956745060212,0.6724383747968627,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,near_best_rank_gap_0.2,predicted_rank_raw_effective,5,0.4589503664204216,0.0630316488429964,0.6445427219526266,0.054248186506109415,0.6938159391458848,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,gradient_effective_rank,5,0.6135581868363931,0.05498133408704916,0.7398794481914951,0.03988359720732893,0.6651232252744201,secondary_target,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,whitened_gradient_effective_rank,5,0.6135581868363931,0.05498133408704916,0.7398794481914951,0.03988359720732893,0.6651232252744201,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,predicted_rank_effective,5,0.5259427262951998,0.0376318258650454,0.692638986705322,0.030282732631775514,0.7419169174407315,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,predicted_rank_whitened_effective,5,0.5259427262951998,0.0376318258650454,0.692638986705322,0.030282732631775514,0.7419169174407315,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,raw_gradient_effective_rank,5,0.5070426825539476,0.052294962215299744,0.6692699303927708,0.04997911713318892,0.7525591608185016,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,gradient_detectable_rank,5,0.4837933156895125,0.05685529857960805,0.6310462804095055,0.05067753955731696,0.7678424035424081,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,whitened_gradient_detectable_rank,5,0.4837933156895125,0.05685529857960805,0.6310462804095055,0.05067753955731696,0.7678424035424081,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,true_k_strong,5,0.462542542719045,0.057875700647151564,0.5996236345155889,0.05882131977494731,0.7842625541781455,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,predicted_rank_detectable,5,0.46087822198295025,0.061285944550911235,0.6083766815227643,0.05726134611886535,0.7846701096240624,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,predicted_rank_whitened_detectable,5,0.46087822198295025,0.061285944550911235,0.6083766815227643,0.05726134611886535,0.7846701096240624,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,raw_gradient_detectable_rank,5,0.4183463346775976,0.046144751380948146,0.5960962325245673,0.04218380137592042,0.8185172318114693,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,predicted_rank_raw_effective,5,0.40318849642382515,0.07427455583702916,0.5920156594946245,0.06952834248405942,0.8247887536038307,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.2,predicted_rank_raw_detectable,5,0.3878216769273598,0.04938778551691771,0.5840350864790591,0.051576032830537966,0.839700676486266,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,gradient_effective_rank,5,0.5906367744326781,0.03625000061432092,0.7195378231711114,0.019251594006686558,0.6221157052916354,secondary_target,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,whitened_gradient_effective_rank,5,0.5906367744326781,0.03625000061432092,0.7195378231711114,0.019251594006686558,0.6221157052916354,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,predicted_rank_effective,5,0.5612364333277975,0.01118929006575052,0.7194721399828661,0.018046938589764593,0.6486233524789686,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,predicted_rank_whitened_effective,5,0.5612364333277975,0.01118929006575052,0.7194721399828661,0.018046938589764593,0.6486233524789686,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,raw_gradient_effective_rank,5,0.5334513876381399,0.040491023902680064,0.680063356986837,0.027066338911457197,0.663937693244517,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,gradient_detectable_rank,5,0.4893785166287012,0.06909656765050037,0.6305045869041702,0.05320551976391075,0.6867485574924082,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,whitened_gradient_detectable_rank,5,0.4893785166287012,0.06909656765050037,0.6305045869041702,0.05320551976391075,0.6867485574924082,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,predicted_rank_detectable,5,0.4651232330054221,0.05919588430675392,0.6141441381948547,0.04900193015703846,0.7062524005193306,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,predicted_rank_whitened_detectable,5,0.4651232330054221,0.05919588430675392,0.6141441381948547,0.04900193015703846,0.7062524005193306,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,raw_gradient_detectable_rank,5,0.45666592027228436,0.04388226630613988,0.6118610176698167,0.039627184738536124,0.7165356081585266,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,true_k_strong,5,0.44693737048115434,0.06671487886359499,0.5819968404054554,0.06005137736108343,0.7167427639309457,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,predicted_rank_raw_detectable,5,0.44003574559026043,0.04794448984464478,0.6277991791327915,0.04727693026543252,0.7272954685236399,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,penalized_rank_lambda_0.3,predicted_rank_raw_effective,5,0.38192106989478514,0.05378711941487031,0.5784969229878394,0.04779198058420497,0.7638388446156712,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,raw_gradient_effective_rank,5,0.5914551959078478,0.0650291852426163,0.7519978820338722,0.05058709198733135,0.49429128253354015,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,gradient_effective_rank,5,0.5730537226308992,0.04571582129077698,0.7305597988205222,0.03865558799806171,0.5103767028972813,secondary_target,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,whitened_gradient_effective_rank,5,0.5730537226308992,0.04571582129077698,0.7305597988205222,0.03865558799806171,0.5103767028972813,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,raw_gradient_detectable_rank,5,0.5187044314153383,0.07022963231853878,0.7065128900989707,0.04519210522972873,0.5382359952626748,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,gradient_detectable_rank,5,0.4838577901183762,0.09403836594806043,0.6584672477101936,0.06463800617567386,0.553856751532375,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,whitened_gradient_detectable_rank,5,0.4838577901183762,0.09403836594806043,0.6584672477101936,0.06463800617567386,0.553856751532375,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,predicted_rank_raw_effective,5,0.47716154716556664,0.060057699983759566,0.6758784223957233,0.048406446797767934,0.5629063077073635,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,predicted_rank_effective,5,0.47199016377364417,0.042708714598044484,0.6648150210540626,0.03326926235167514,0.5707785914426567,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,predicted_rank_whitened_effective,5,0.47199016377364417,0.042708714598044484,0.6648150210540626,0.03326926235167514,0.5707785914426567,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,predicted_rank_raw_detectable,5,0.4587674680774779,0.05607219688835009,0.6632379274217486,0.04147736701650813,0.5752321615404883,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,true_k_strong,5,0.44128736888521686,0.08913873335830882,0.5946227198274658,0.07482591282930806,0.5781761498800344,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,predicted_rank_detectable,5,0.4370738955676908,0.09109277616311356,0.6188020245476246,0.07073962126589005,0.580363918399579,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.7,predicted_rank_whitened_detectable,5,0.4370738955676908,0.09109277616311356,0.6188020245476246,0.07073962126589005,0.580363918399579,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,gradient_effective_rank,5,0.6352291735368836,0.04211125959796198,0.7656109523533717,0.0295794670273167,0.5704991740038758,secondary_target,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,whitened_gradient_effective_rank,5,0.6352291735368836,0.04211125959796198,0.7656109523533717,0.0295794670273167,0.5704991740038758,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,raw_gradient_effective_rank,5,0.6176546307754043,0.0501522234512448,0.7425635063025645,0.044915343607531605,0.5822464649821667,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,raw_gradient_detectable_rank,5,0.5448863389983403,0.08286755639269139,0.6797718698175998,0.06346900584757735,0.6281095801943992,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,predicted_rank_raw_detectable,5,0.5229219271917491,0.07689587245546317,0.6901663477199309,0.0618976951025268,0.6468838095745536,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,gradient_detectable_rank,5,0.5178718932950341,0.10198016101364482,0.6639660283843777,0.06550751589735147,0.6429543378830377,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,whitened_gradient_detectable_rank,5,0.5178718932950341,0.10198016101364482,0.6639660283843777,0.06550751589735147,0.6429543378830377,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,predicted_rank_effective,5,0.5090568304371379,0.024379515885965625,0.6933803207349798,0.02199635898207009,0.6677934425183782,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,predicted_rank_whitened_effective,5,0.5090568304371379,0.024379515885965625,0.6933803207349798,0.02199635898207009,0.6677934425183782,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,predicted_rank_detectable,5,0.4870189251434721,0.09969688307745324,0.6342619003125984,0.07134208540753965,0.6659902421138003,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,predicted_rank_whitened_detectable,5,0.4870189251434721,0.09969688307745324,0.6342619003125984,0.07134208540753965,0.6659902421138003,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,sample_limited,recovery_rank_0.8,true_k_strong,5,0.48031595684532447,0.09548386262055604,0.6142635973272694,0.07418956745060212,0.6724383747968627,exploratory,stage4_confirmatory_v1,log2(rank),log2(1+s)
