task_family,run,seed,scaling_mode,condition_id,rule,allocation_rule,comparison_role,is_primary_allocation_rule,budget,n_adaptation_replicates,actual_cost,requested_budget,final_val_loss,final_val_accuracy,diverged_count
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform,uniform,uniform,cap_baseline,False,4096,3,2816.0,4096.0,0.0027887124936871997,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform,uniform,uniform,cap_baseline,False,6144,3,5632.0,6144.0,0.0012381606114407,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__1024,uniform_exact_cost__1024,uniform_exact_cost,exact_cost_baseline,False,1024,3,1024.0,1024.0,0.5908333713499209,0.748046875,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,3,1472.0,1536.0,0.007187389167180866,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,3,1536.0,1536.0,0.0135517385206185,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__1984,uniform_exact_cost__1984,uniform_exact_cost,exact_cost_baseline,False,2048,3,1984.0,2048.0,0.0035764162797325,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__2048,uniform_exact_cost__2048,uniform_exact_cost,exact_cost_baseline,False,2048,3,2048.0,2048.0,0.003510062893231667,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__3008,uniform_exact_cost__3008,uniform_exact_cost,exact_cost_baseline,False,3072,3,3008.0,3072.0,0.0020313050918047667,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__3072,uniform_exact_cost__3072,uniform_exact_cost,exact_cost_baseline,False,3072,3,3072.0,3072.0,0.0019408312218729,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__4096,uniform_exact_cost__4096,uniform_exact_cost,exact_cost_baseline,False,4096,3,4096.0,4096.0,0.0016507143106233666,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__512,uniform_exact_cost__512,uniform_exact_cost,exact_cost_baseline,False,512,3,512.0,512.0,0.47970472648739815,0.9111328125,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__6144,uniform_exact_cost__6144,uniform_exact_cost,exact_cost_baseline,False,6144,3,6144.0,6144.0,0.0012142369281112001,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_exact_cost__960,uniform_exact_cost__960,uniform_exact_cost,exact_cost_baseline,False,1024,3,960.0,1024.0,0.03966966628407433,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,512,3,512.0,512.0,1.2266045858462653,0.6949869791666666,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1024,3,1024.0,1024.0,0.5908333713499209,0.748046875,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1536,3,1536.0,1536.0,0.010622949921525966,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,2048,3,2048.0,2048.0,0.003965512034483166,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,3072,3,3072.0,3072.0,0.0020598722379265998,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,4096,3,4096.0,4096.0,0.0020859976454327,1.0,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,6144,3,6144.0,6144.0,0.0012319066833393667,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,512,3,448.0,512.0,0.38485747222225575,0.909816163718349,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,1024,3,1024.0,1024.0,0.024007141314242735,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,1536,3,1472.0,1536.0,0.0161122976586822,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,2048,3,2048.0,2048.0,0.009913314703400934,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,3072,3,3072.0,3072.0,0.007550194660673901,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,effective_rank,effective_rank,effective_rank,candidate,False,4096,3,4096.0,4096.0,0.006641219034106066,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,512,3,448.0,512.0,0.2694342299918519,0.9268123482483523,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,1024,3,1024.0,1024.0,0.0414275058153971,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,1536,3,1472.0,1536.0,0.0196034895721984,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,2048,3,2048.0,2048.0,0.012558072264313666,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,3072,3,3072.0,3072.0,0.007418975480349167,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,candidate,False,4096,3,4096.0,4096.0,0.007468270729552667,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,512,3,512.0,512.0,0.15566473799759917,0.974332292750607,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1024,3,1024.0,1024.0,0.02854053087809037,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1536,3,1536.0,1536.0,0.016649070984715866,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,2048,3,2048.0,2048.0,0.012004643564955267,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,3072,3,3072.0,3072.0,0.0088617307813324,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,4096,3,4096.0,4096.0,0.007944633283768933,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,512,3,512.0,512.0,0.12460692494880227,0.9823100936524454,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,3,1024.0,1024.0,0.02854053087809037,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,3,1536.0,1536.0,0.01597898847582103,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,3,2048.0,2048.0,0.012004643564955267,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,3072,3,3072.0,3072.0,0.0088617307813324,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,4096,3,4096.0,4096.0,0.007944633283768933,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,512,3,512.0,512.0,0.33438496570226595,0.9198751300728408,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,1024,3,1024.0,1024.0,0.024007141314242735,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,1536,3,1536.0,1536.0,0.013491925657469967,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,2048,3,2048.0,2048.0,0.009951942559929866,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,3072,3,3072.0,3072.0,0.007665035193718133,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,candidate,True,4096,3,4096.0,4096.0,0.006641219034106066,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,512,3,0.0,512.0,7.4091645026430255,0.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,1024,3,0.0,1024.0,7.4091645026430255,0.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,1536,3,1152.0,1536.0,0.0201093638273801,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,2048,3,1152.0,2048.0,0.019480585084114835,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,3072,3,2304.0,3072.0,0.008818334214191566,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform,uniform,uniform,cap_baseline,False,4096,3,2304.0,4096.0,0.008921127160671867,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_exact_cost__1024,uniform_exact_cost__1024,uniform_exact_cost,exact_cost_baseline,False,1024,3,1024.0,1024.0,0.028439250570197565,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,3,1472.0,1536.0,0.016872523939789368,0.9996531390912243,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,3,1536.0,1536.0,0.013491925657469967,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_exact_cost__2048,uniform_exact_cost__2048,uniform_exact_cost,exact_cost_baseline,False,2048,3,2048.0,2048.0,0.009930638891350435,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_exact_cost__3072,uniform_exact_cost__3072,uniform_exact_cost,exact_cost_baseline,False,3072,3,3072.0,3072.0,0.007665035193718133,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_exact_cost__4096,uniform_exact_cost__4096,uniform_exact_cost,exact_cost_baseline,False,4096,3,4096.0,4096.0,0.006703990466370633,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_exact_cost__448,uniform_exact_cost__448,uniform_exact_cost,exact_cost_baseline,False,512,3,448.0,512.0,0.4003374748063757,0.8851890391952827,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_exact_cost__512,uniform_exact_cost__512,uniform_exact_cost,exact_cost_baseline,False,512,3,512.0,512.0,0.3010277133351021,0.942074228234478,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,512,3,512.0,512.0,0.1773864153231178,0.9646201873048907,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1024,3,960.0,1024.0,0.0201528982449603,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1536,3,1536.0,1536.0,0.0121063403791689,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,2048,3,1920.0,2048.0,0.010117663234986533,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,3072,3,3072.0,3072.0,0.0076773147296742665,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,4096,3,3840.0,4096.0,0.006912857436542966,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,candidate,False,512,3,448.0,512.0,0.3924241577156542,0.9018383628165106,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,candidate,False,1024,3,1024.0,1024.0,0.028792123431407635,0.9996531390912243,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,candidate,False,1536,3,1472.0,1536.0,0.014570884780646234,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,candidate,False,2048,3,2048.0,2048.0,0.009040936213561668,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,candidate,False,3072,3,3072.0,3072.0,0.0072894172384065335,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,effective_rank,effective_rank,effective_rank,candidate,False,4096,3,4096.0,4096.0,0.006641115361719266,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,512,3,448.0,512.0,0.26411636079656053,0.9292403746097815,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,1024,3,1024.0,1024.0,0.05001251806675907,0.9975719736385709,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,1536,3,1472.0,1536.0,0.022782138409561403,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,2048,3,2048.0,2048.0,0.011083343167709467,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,3072,3,3072.0,3072.0,0.007217723291859567,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,4096,3,4096.0,4096.0,0.007468270729552667,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,512,3,512.0,512.0,0.1692065065968917,0.965313909122442,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1024,3,1024.0,1024.0,0.03273119615856717,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1536,3,1536.0,1536.0,0.015492559240066801,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,2048,3,2048.0,2048.0,0.011556848737614965,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,3072,3,3072.0,3072.0,0.008541195592486,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,4096,3,4096.0,4096.0,0.007729493116134832,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,512,3,512.0,512.0,0.13336317207337334,0.9798820672910163,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,3,1024.0,1024.0,0.03273119615856717,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,3,1536.0,1536.0,0.016075017835532668,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,3,2048.0,2048.0,0.011556848737614965,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,3072,3,3072.0,3072.0,0.008541195592486,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,4096,3,4096.0,4096.0,0.007729493116134832,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,512,3,512.0,512.0,0.3359400829506383,0.9202219909816164,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,1024,3,1024.0,1024.0,0.028792123431407635,0.9996531390912243,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,1536,3,1536.0,1536.0,0.014356063209161335,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,2048,3,2048.0,2048.0,0.009063172989831433,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,3072,3,3072.0,3072.0,0.007396142034650166,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,4096,3,4096.0,4096.0,0.006641115361719266,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,cap_baseline,False,512,3,0.0,512.0,7.4091645026430255,0.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,cap_baseline,False,1024,3,0.0,1024.0,7.4091645026430255,0.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,cap_baseline,False,1536,3,1152.0,1536.0,0.025730829118023133,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,cap_baseline,False,2048,3,1152.0,2048.0,0.03828256729275673,0.9986125563648977,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,cap_baseline,False,3072,3,2304.0,3072.0,0.008322592872345734,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform,uniform,uniform,cap_baseline,False,4096,3,2304.0,4096.0,0.0083841237900478,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_exact_cost__1024,uniform_exact_cost__1024,uniform_exact_cost,exact_cost_baseline,False,1024,3,1024.0,1024.0,0.0324965975823302,0.9989594172736732,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,3,1472.0,1536.0,0.0214898269258483,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,3,1536.0,1536.0,0.014356063209161335,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_exact_cost__2048,uniform_exact_cost__2048,uniform_exact_cost,exact_cost_baseline,False,2048,3,2048.0,2048.0,0.009003543098558234,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_exact_cost__3072,uniform_exact_cost__3072,uniform_exact_cost,exact_cost_baseline,False,3072,3,3072.0,3072.0,0.007396142034650166,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_exact_cost__4096,uniform_exact_cost__4096,uniform_exact_cost,exact_cost_baseline,False,4096,3,4096.0,4096.0,0.006517206015988534,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_exact_cost__448,uniform_exact_cost__448,uniform_exact_cost,exact_cost_baseline,False,512,3,448.0,512.0,0.3930304718232593,0.8862296219216095,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_exact_cost__512,uniform_exact_cost__512,uniform_exact_cost,exact_cost_baseline,False,512,3,512.0,512.0,0.28405418304614705,0.942074228234478,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,512,3,512.0,512.0,0.163196628566339,0.9646201873048907,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1024,3,960.0,1024.0,0.027706983356122466,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1536,3,1536.0,1536.0,0.012018676498659899,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,2048,3,1920.0,2048.0,0.009511663750307568,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,3072,3,3072.0,3072.0,0.0072780427696752,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,4096,3,3840.0,4096.0,0.006749483239050333,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,candidate,False,512,3,448.0,512.0,0.4666388113900601,0.8709677419354839,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,candidate,False,1024,3,1024.0,1024.0,0.06565395669389461,0.9941033645508152,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,candidate,False,1536,3,1472.0,1536.0,0.037322946713976936,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,candidate,False,2048,3,2048.0,2048.0,0.008853247913490233,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,candidate,False,3072,3,3072.0,3072.0,0.015392885247017332,0.9993062781824488,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,effective_rank,effective_rank,effective_rank,candidate,False,4096,3,4096.0,4096.0,0.006449551242259867,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,512,3,448.0,512.0,0.2757529899958641,0.9212625737079431,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,1024,3,1024.0,1024.0,0.0769777292262296,0.9895941727367327,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,1536,3,1472.0,1536.0,0.04163004214314277,0.9954908081859175,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,2048,3,2048.0,2048.0,0.0167722825172214,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,3072,3,3072.0,3072.0,0.0071032956325582,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,4096,3,4096.0,4096.0,0.007468270729552667,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,512,3,512.0,512.0,0.1699028704425257,0.9614984391259105,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1024,3,1024.0,1024.0,0.07038527931675616,0.9923690600069373,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1536,3,1536.0,1536.0,0.04052864809973117,0.9954908081859174,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,2048,3,2048.0,2048.0,0.0108015398448704,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,3072,3,3072.0,3072.0,0.007868371253941032,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,4096,3,4096.0,4096.0,0.007767484331308999,1.0,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,512,3,512.0,512.0,0.14338656843349493,0.9778009018383628,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,3,1024.0,1024.0,0.07038527931675616,0.9923690600069373,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,3,1536.0,1536.0,0.021509426186895567,0.9996531390912243,0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,3,2048.0,2048.0,0.0108015398448704,1.0,0
