task_family,run,seed,scaling_mode,budget,adaptation_replicate,condition_id,rule,allocation_rule,comparison_role,is_primary_allocation_rule,loss_delta_vs_uniform_fill,acc_delta_vs_uniform_fill,loss_ratio_vs_uniform_fill,actual_cost,uniform_fill_cost,cost_gap_vs_uniform_fill
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.00017383038357370007,0.0,0.8473594302176914,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.00017383038357370007,0.0,0.8473594302176914,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0001298644056078001,0.0,0.8859659832827146,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-3.0405979487099994e-05,0.0,0.9733004901773551,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-3.0405979487099994e-05,0.0,0.9733004901773551,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,1,uniform,uniform,uniform,cap_baseline,False,-2.305235830140002e-05,0.0,0.9798211385224409,5632,6144,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.00016238955140580012,0.0,0.8578524496115614,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.00016238955140580012,0.0,0.8578524496115614,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.00018830420594899997,0.0,0.8351680796469375,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.00017844276590039997,0.0,0.8438002824831162,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.00017844276590039997,0.0,0.8438002824831162,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,fixed_update_scale,6144,2,uniform,uniform,uniform,cap_baseline,False,7.786380592700011e-06,0.0,1.007663350620987,5632,6144,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,fixed_update_scale,6144,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.00014410392759600004,0.0,0.858173009926485,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,fixed_update_scale,6144,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.00014410392759600004,0.0,0.858173009926485,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,fixed_update_scale,6144,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.00013443315401680006,0.0,0.8676909788764061,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,fixed_update_scale,6144,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.00019703563884830003,0.0,0.8060776547783545,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,fixed_update_scale,6144,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.00019703563884830003,0.0,0.8060776547783545,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,2,uniform,uniform,uniform,cap_baseline,False,-2.965546445920001e-05,0.0,0.9718504299136277,5632,6144,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.0001425009249942001,0.0,0.8647352233846844,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0001425009249942001,0.0,0.8647352233846844,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.00016691920609440008,0.0,0.8415568942722035,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.00011956908565480013,0.0,0.8865025917421073,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,standard,6144,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.00011956908565480013,0.0,0.8865025917421073,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,2,uniform,uniform,uniform,cap_baseline,False,-2.2971216822099873e-05,0.0,0.9780560230674433,5632,6144,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.0001356520660920999,0.0,0.8704140998610549,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0001356520660920999,0.0,0.8704140998610549,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.00020675410632979997,0.0,0.8024916409457427,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0001349810627289999,0.0,0.8710550969155674,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed109,109,rslora,6144,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0001349810627289999,0.0,0.8710550969155674,6144,6144,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,0,uniform,uniform,uniform,cap_baseline,False,11.26030068099499,-0.96875,20.521085102923013,0,512,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,0,effective_rank,effective_rank,effective_rank,candidate,False,-0.1962387040257454,0.0283203125,0.6597966119821768,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.1962387040257454,0.0283203125,0.6597966119821768,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.13052479177713394,0.0302734375,0.7737195799199927,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.2671387121081353,0.03125,0.5368829233708027,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.2671387121081353,0.03125,0.5368829233708027,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,0,uniform,uniform,uniform,cap_baseline,False,11.138486899435522,-0.921875,16.943067765372742,0,512,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,0,effective_rank,effective_rank,effective_rank,candidate,False,-0.4208420142531395,0.0771484375,0.3976279891217729,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.4208420142531395,0.0771484375,0.3976279891217729,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.2660596407949925,0.078125,0.6191756635238972,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.277302622795105,0.078125,0.6030830267473757,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.277302622795105,0.078125,0.6030830267473757,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,0,uniform,uniform,uniform,cap_baseline,False,10.605747282505037,-0.6064453125,9.612888529510782,0,512,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,0,effective_rank,effective_rank,effective_rank,candidate,False,-0.9047288820147514,0.3896484375,0.26527298806412364,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.9047288820147514,0.3896484375,0.26527298806412364,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.7496893294155598,0.392578125,0.39118004096974973,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.8184665478765965,0.3935546875,0.3353263137220829,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.8184665478765965,0.3935546875,0.3353263137220829,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,1,uniform,uniform,uniform,cap_baseline,False,10.158432707190514,-0.349609375,7.100860785672478,0,512,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,1,effective_rank,effective_rank,effective_rank,candidate,False,-1.135373454540968,0.5244140625,0.31812755121176595,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-1.135373454540968,0.5244140625,0.31812755121176595,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-1.154537871479988,0.650390625,0.30661795685270843,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-1.3052539005875587,0.650390625,0.216102270205122,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-1.3052539005875587,0.650390625,0.216102270205122,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,1,uniform,uniform,uniform,cap_baseline,False,9.37048664689064,-0.1640625,4.819967362637126,0,512,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,1,effective_rank,effective_rank,effective_rank,candidate,False,-1.939303401857615,0.7763671875,0.20942465631649745,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-1.939303401857615,0.7763671875,0.20942465631649745,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-1.9410947449505334,0.8349609375,0.20869439838987158,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-1.990780327469111,0.8359375,0.18843960151893646,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-1.990780327469111,0.8359375,0.18843960151893646,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,1,uniform,uniform,uniform,cap_baseline,False,10.540842026472092,-0.63671875,9.217874461809354,0,512,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.8397299870848658,0.294921875,0.3453278591644125,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.8397299870848658,0.294921875,0.3453278591644125,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.7937544882297518,0.3623046875,0.3811713787771278,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.8919821567833426,0.36328125,0.30459090761340274,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.8919821567833426,0.36328125,0.30459090761340274,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,2,uniform,uniform,uniform,cap_baseline,False,11.266359008848667,-0.990234375,21.49430458702416,0,512,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,2,effective_rank,effective_rank,effective_rank,candidate,False,0.10235365480184555,-0.1259765625,1.1861885437395197,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,0.10235365480184555,-0.1259765625,1.1861885437395197,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.12482759729027754,0.0068359375,0.7729297639349083,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.12879885733127594,0.009765625,0.765705760793292,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,512,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.12879885733127594,0.009765625,0.765705760793292,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,2,uniform,uniform,uniform,cap_baseline,False,11.287945784628391,-0.9990234375,22.372838369002142,0,512,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,2,effective_rank,effective_rank,effective_rank,candidate,False,0.11944583803415298,-0.205078125,1.2261613086085534,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,0.11944583803415298,-0.205078125,1.2261613086085534,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.10338260978460312,-0.0068359375,0.8042531518798677,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.12072870135307312,0.0009765625,0.7714096905007674,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,512,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.12072870135307312,0.0009765625,0.7714096905007674,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,2,uniform,uniform,uniform,cap_baseline,False,11.13308484852314,-0.9228515625,17.300142301696397,0,512,-512
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.11384700983762741,-0.0517578125,0.8333146215783914,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.11384700983762741,-0.0517578125,0.8333146215783914,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.24180072918534284,0.076171875,0.64597536549828,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.2744277119636536,0.0771484375,0.598205635059909,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,512,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.2744277119636536,0.0771484375,0.598205635059909,512,512,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,0,uniform,uniform,uniform,cap_baseline,False,11.441126510500908,-0.9990234375,34.56700081338009,0,1024,-1024
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,0,effective_rank,effective_rank,effective_rank,candidate,False,-0.3148702150210738,0.0009765625,0.07620558569815049,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.3148702150210738,0.0009765625,0.07620558569815049,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.312193201854825,0.0009765625,0.08405964648896755,960,1024,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.3181877159513533,0.0009765625,0.06647240458850417,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.3181877159513533,0.0009765625,0.06647240458850417,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,0,uniform,uniform,uniform,cap_baseline,False,10.09937672317028,-0.244140625,7.0022650710248735,0,1024,-1024
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,0,effective_rank,effective_rank,effective_rank,candidate,False,-1.6658923856448384,0.755859375,0.009926260548135906,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-1.6658923856448384,0.755859375,0.009926260548135906,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-1.644898556172848,0.755859375,0.022403320549045088,960,1024,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-1.6623174773994835,0.755859375,0.012050901254327609,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-1.6623174773994835,0.755859375,0.012050901254327609,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,0,uniform,uniform,uniform,cap_baseline,False,10.270579308271408,-0.384765625,7.795445228032108,0,1024,-1024
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,0,effective_rank,effective_rank,effective_rank,candidate,False,-1.4903060484211892,0.615234375,0.013951129621759005,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,0,soft_dimension,soft_dimension,soft_dimension,candidate,True,-1.4903060484211892,0.615234375,0.013951129621759005,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,0,gradient_norm,gradient_norm,gradient_norm,candidate,False,-1.4838698524981737,0.615234375,0.01820958628315803,960,1024,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-1.4902243912220001,0.615234375,0.014005157443161168,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-1.4902243912220001,0.615234375,0.014005157443161168,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,1,uniform,uniform,uniform,cap_baseline,False,11.675346456468104,-1.0,85.97860186138155,0,1024,-1024
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.11651300895027819,0.0,0.15196412918675392,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.11651300895027819,0.0,0.15196412918675392,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.1078545395284892,0.0,0.2149844968021005,960,1024,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.12123352801427249,0.0,0.11760599586592205,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.12123352801427249,0.0,0.11760599586592205,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,1,uniform,uniform,uniform,cap_baseline,False,11.769862555433063,-1.0,275.5125080903283,0,1024,-1024
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.0298239417606965,0.0,0.304406061216962,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0298239417606965,0.0,0.304406061216962,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.023219253635033996,0.0,0.45844944906375507,960,1024,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.025788792641833497,0.0,0.3985192167377321,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.025788792641833497,0.0,0.3985192167377321,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,1,uniform,uniform,uniform,cap_baseline,False,11.74982113437727,-1.0,187.7513525245831,0,1024,-1024
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,1,effective_rank,effective_rank,effective_rank,candidate,False,-0.045908380998298505,0.0,0.27033338247488975,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,1,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.045908380998298505,0.0,0.27033338247488975,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,1,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.037479561753571006,0.0,0.404300817054184,960,1024,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.046406072564423105,0.0,0.2624230856243349,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.046406072564423105,0.0,0.2624230856243349,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,2,uniform,uniform,uniform,cap_baseline,False,11.7623531781137,-1.0,122.9896792018325,0,1024,-1024
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.07638790411874649,0.0,0.20776601609911738,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.07638790411874649,0.0,0.20776601609911738,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.0659055232536048,0.0,0.3164808505923911,960,1024,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0758797395974398,0.0,0.21303629033737984,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,fixed_update_scale,1024,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0758797395974398,0.0,0.21303629033737984,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,2,uniform,uniform,uniform,cap_baseline,False,11.811743712052705,-1.0,252.15149531892644,0,1024,-1024
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.0349069553194568,0.0,0.2577781706720618,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,2,soft_dimension,soft_dimension,soft_dimension,candidate,True,-0.0349069553194568,0.0,0.2577781706720618,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,2,gradient_norm,gradient_norm,gradient_norm,candidate,False,-0.028590420028194802,0.0,0.392085798936672,960,1024,-64
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,-0.0276016800198704,0.0,0.41310924286044526,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,standard,1024,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,-0.0276016800198704,0.0,0.41310924286044526,1024,1024,0
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,2,uniform,uniform,uniform,cap_baseline,False,11.82132391817868,-1.0,316.6549336898462,0,1024,-1024
associative_recall,transformer_publication_20260622T101458Z_associative_recall_seed113,113,rslora,1024,2,effective_rank,effective_rank,effective_rank,candidate,False,-0.022851897287182496,0.0,0.38980488371693917,1024,1024,0
