task_family,scaling_mode,condition_id,rule,allocation_rule,comparison_role,is_primary_allocation_rule,budget,n_runs,mean_adaptation_replicates,mean_actual_cost,mean_requested_budget,mean_val_loss,sem_val_loss,median_val_loss,mean_val_accuracy,sem_val_accuracy,median_val_accuracy,diverged_count
modular,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,2048,5,3.0,2048.0,2048.0,0.46462992430282435,0.26913705440368724,0.24205389012076398,0.8904613250086715,0.0811474702220407,0.9746791536593826,0
modular,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,3072,5,3.0,3072.0,3072.0,0.15954490192060072,0.05534017631679582,0.14458792129201353,0.984391259105099,0.00862003444579067,0.9882067291016302,0
modular,rslora,gradient_norm,gradient_norm,gradient_norm,candidate,False,4096,5,3.0,4096.0,4096.0,0.12078875453323457,0.05807473107665895,0.0920078847460394,0.9864030523759972,0.01014080360395084,0.9965313909122441,0
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,512,5,3.0,473.6,512.0,2.0563992634544843,0.581061979511832,2.1396588189214043,0.4027055150884495,0.1664957292563955,0.36524453694068676,0
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1024,5,3.0,1024.0,1024.0,1.1070026644888362,0.42694465394724185,0.8418030061946741,0.6516129032258065,0.13451624704952642,0.7395074575095387,0
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1536,5,3.0,1523.2,1536.0,0.5461552998414143,0.2730462218595405,0.39538366523543206,0.864446756850503,0.0802746908907415,0.9063475546305931,0
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,2048,5,3.0,2035.2,2048.0,0.24687567795967622,0.07004630566184164,0.2815092707048304,0.9610822060353797,0.016837730370269546,0.9621921609434617,0
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,3072,5,3.0,3072.0,3072.0,0.1273887164410406,0.04617725917002974,0.1139918334789876,0.989247311827957,0.005795795650143692,0.9965313909122441,0
modular,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,4096,5,3.0,4044.8,4096.0,0.12144850138652363,0.0549964428561282,0.08908697639979957,0.989871661463753,0.006336646623003535,0.9972251127297954,0
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,512,5,3.0,473.6,512.0,2.049230596549781,0.5868975566049326,2.1396588189214043,0.40561914672216437,0.16896429775855434,0.36524453694068676,0
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,5,3.0,1024.0,1024.0,1.1866777290123962,0.4391897909071576,0.9510772043410748,0.6290669441553937,0.13988017574750267,0.7127991675338189,0
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,5,3.0,1510.4,1536.0,0.5675774837005787,0.26848944129357655,0.39628428143219446,0.8557752341311134,0.0780811872836176,0.9063475546305931,0
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,5,3.0,2022.4,2048.0,0.2560768536928727,0.06834159983074244,0.2815092707048304,0.9574054804023586,0.0157619184484701,0.9621921609434617,0
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,3072,5,3.0,3072.0,3072.0,0.13040148696703543,0.0437712343910954,0.15856264874292583,0.9869580298300381,0.0055178146696556836,0.9823100936524454,0
modular,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,4096,5,3.0,4096.0,4096.0,0.13465682378150529,0.06035272553789287,0.08908697639979957,0.9840443981963233,0.010354829362217315,0.9972251127297954,0
modular,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,512,5,3.0,499.2,512.0,1.811408176217028,0.43290823335017814,1.8878243186181922,0.43274366978841483,0.13950388709049735,0.43010752688172044,0
modular,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,1024,5,3.0,1024.0,1024.0,0.9342394251062396,0.3191154942033089,0.8778260677298282,0.706278182448838,0.10642229691582505,0.7433229275060701,0
modular,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,1536,5,3.0,1523.2,1536.0,0.47188738389195894,0.1695676746099087,0.38489514247146356,0.885952133194589,0.055721496573375495,0.9372181755116199,0
modular,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,2048,5,3.0,2048.0,2048.0,0.32647127599697373,0.12278796808710535,0.24790503951955742,0.9309053069719043,0.03779469424347021,0.9736385709330557,0
modular,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,3072,5,3.0,3072.0,3072.0,0.1587059392900365,0.055396765946616314,0.14247219472027797,0.985639958376691,0.008732081291743066,0.9979188345473465,0
modular,rslora,soft_dimension,soft_dimension,soft_dimension,candidate,True,4096,5,3.0,4096.0,4096.0,0.1180382889719693,0.04325496551667749,0.08908697639979957,0.99105098855359,0.004883722762899196,0.9972251127297954,0
modular,rslora,uniform,uniform,uniform,cap_baseline,False,512,5,3.0,0.0,512.0,11.259882263735356,1.3252384709393512,11.263133792301618,0.0,0.0,0.0,0
modular,rslora,uniform,uniform,uniform,cap_baseline,False,1024,5,3.0,0.0,1024.0,11.259882263735356,1.3252384709393512,11.263133792301618,0.0,0.0,0.0,0
modular,rslora,uniform,uniform,uniform,cap_baseline,False,1536,5,3.0,1152.0,1536.0,0.9188870837512042,0.39189824322255173,0.6975945123483273,0.7268817204301075,0.12335398069137475,0.8113076656260839,0
modular,rslora,uniform,uniform,uniform,cap_baseline,False,2048,5,3.0,1152.0,2048.0,0.7737365092007115,0.25566004724406605,0.6855952925786267,0.7562261533125216,0.09412570393527153,0.8161637183489421,0
modular,rslora,uniform,uniform,uniform,cap_baseline,False,3072,5,3.0,2304.0,3072.0,0.3223326298947686,0.12575627604077122,0.24754100200661014,0.9286853971557406,0.03813902493892787,0.971904266389178,0
modular,rslora,uniform,uniform,uniform,cap_baseline,False,4096,5,3.0,2304.0,4096.0,0.34040663485869793,0.13503784513619022,0.23155910643983782,0.9198751300728407,0.04384780136486014,0.969476240027749,0
modular,rslora,uniform_exact_cost__1024,uniform_exact_cost__1024,uniform_exact_cost,exact_cost_baseline,False,1024,5,3.0,1024.0,1024.0,0.9198410230529493,0.27826482101691097,0.8840569394601537,0.7075962539021852,0.09774260996408385,0.7336108220603538,0
modular,rslora,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,5,3.0,1472.0,1536.0,0.5330755779660522,0.1743926999075439,0.4173970449686133,0.8582032604925425,0.058952009028093846,0.9184876864377385,0
modular,rslora,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,5,3.0,1536.0,1536.0,0.5361282647901676,0.18844573788619334,0.38489514247146356,0.8630593132154006,0.06225688559529294,0.9372181755116199,0
modular,rslora,uniform_exact_cost__1984,uniform_exact_cost__1984,uniform_exact_cost,exact_cost_baseline,False,2048,2,3.0,1984.0,2048.0,0.27615241270655766,0.01466021936178788,0.27615241270655766,0.9698231009365245,0.0031217481789802544,0.9698231009365245,0
modular,rslora,uniform_exact_cost__2048,uniform_exact_cost__2048,uniform_exact_cost,exact_cost_baseline,False,2048,5,3.0,2048.0,2048.0,0.33437592645288494,0.12614921691377007,0.2560399415548419,0.9293097467915367,0.037435661593515086,0.9729448491155047,0
modular,rslora,uniform_exact_cost__3072,uniform_exact_cost__3072,uniform_exact_cost,exact_cost_baseline,False,3072,5,3.0,3072.0,3072.0,0.15701145529960212,0.054568418323959006,0.14247219472027797,0.98508498092265,0.009203259910802333,0.9979188345473465,0
modular,rslora,uniform_exact_cost__3840,uniform_exact_cost__3840,uniform_exact_cost,exact_cost_baseline,False,4096,1,3.0,3840.0,4096.0,0.24973215369499266,0.0,0.24973215369499266,0.9490114464099895,0.0,0.9490114464099895,0
modular,rslora,uniform_exact_cost__4096,uniform_exact_cost__4096,uniform_exact_cost,exact_cost_baseline,False,4096,5,3.0,4096.0,4096.0,0.13234627608622046,0.050850363902680856,0.10937601755858704,0.9870274020117933,0.006946403908072682,0.9954908081859175,0
modular,rslora,uniform_exact_cost__448,uniform_exact_cost__448,uniform_exact_cost,exact_cost_baseline,False,512,4,3.0,448.0,512.0,1.7239724951426352,0.5054034561823395,1.8947269880147266,0.45560180367672565,0.16340631156281432,0.3926465487339577,0
modular,rslora,uniform_exact_cost__512,uniform_exact_cost__512,uniform_exact_cost,exact_cost_baseline,False,512,4,3.0,512.0,512.0,1.447503499007043,0.505976569168019,1.3760251166131652,0.5602670828997571,0.1637580503327191,0.5785639958376692,0
modular,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,512,5,3.0,512.0,512.0,1.8955203461907533,0.5122738720853315,2.145401618069673,0.4296219216094346,0.15353764334127976,0.3485952133194589,0
modular,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1024,5,3.0,960.0,1024.0,1.3192304878123169,0.5106221557620888,1.0010319692245837,0.5978494623655914,0.1538873977788297,0.6916406520985084,0
modular,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1536,5,3.0,1536.0,1536.0,0.6736919702627372,0.2836144121147557,0.4562862940724426,0.8037460978147764,0.09838178794095878,0.9021852237252861,0
modular,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,2048,5,3.0,1920.0,2048.0,0.571325833961675,0.2974207036071317,0.3129651425015459,0.8479361775927853,0.09329485565509917,0.942074228234478,0
modular,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,3072,5,3.0,3072.0,3072.0,0.489513427936971,0.30652438847664976,0.17862722798639227,0.8690946930280956,0.09823494086678526,0.978494623655914,0
modular,rslora,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,4096,5,3.0,3840.0,4096.0,0.3981797942576107,0.26714307654889097,0.15005266869022657,0.9062088102670829,0.0752950749502057,0.9847381200138745,0
modular,standard,effective_rank,effective_rank,effective_rank,candidate,False,512,5,3.0,486.4,512.0,1.8735928301281124,0.4329727874620873,1.9040378965605393,0.41477627471383977,0.1354706299311805,0.4252514741588623,0
modular,standard,effective_rank,effective_rank,effective_rank,candidate,False,1024,5,3.0,1024.0,1024.0,1.09963078249273,0.3989046099364408,0.74961489962076,0.6618106139438085,0.13099462948522433,0.7769684356573014,0
modular,standard,effective_rank,effective_rank,effective_rank,candidate,False,1536,5,3.0,1523.2,1536.0,1.027373211373043,0.6182660702449336,0.45682177919296185,0.727783558792924,0.17851578051307077,0.9087755809920223,0
modular,standard,effective_rank,effective_rank,effective_rank,candidate,False,2048,5,3.0,2048.0,2048.0,0.5094439798068,0.26176855196081467,0.2720402955305978,0.8696496704821367,0.085194462255119,0.9639264654873396,0
modular,standard,effective_rank,effective_rank,effective_rank,candidate,False,3072,5,3.0,3072.0,3072.0,0.376346200870843,0.25495234082291607,0.15329222193493677,0.9139784946236558,0.0707511233865844,0.980922650017343,0
modular,standard,effective_rank,effective_rank,effective_rank,candidate,False,4096,5,3.0,4096.0,4096.0,0.14356136499366878,0.0673524680085153,0.10068575413771642,0.9835587929240374,0.01200238988994482,0.9961845300034685,0
modular,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,512,5,3.0,473.6,512.0,1.9169753741554367,0.4604919359559363,2.1090085291424185,0.410752688172043,0.13932031859655955,0.3721817551161984,0
modular,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,1024,5,3.0,1024.0,1024.0,1.179940903432308,0.41869686212227736,0.802760614916305,0.6407214706902532,0.13445549404130888,0.7710718002081164,0
modular,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,1536,5,3.0,1484.8,1536.0,0.6859093547090913,0.28016843734721664,0.47478004146730407,0.8167880679847382,0.08371640192258563,0.8893513701005897,0
modular,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,2048,5,3.0,2048.0,2048.0,0.4998434730254674,0.27393347854592076,0.2621907737161647,0.8785986819285465,0.08238169301624493,0.9701699618453,0
modular,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,3072,5,3.0,3072.0,3072.0,0.1805018149591863,0.059120381244282684,0.16639686764278963,0.9771071800208115,0.010442184145100585,0.986819285466528,0
modular,standard,gradient_norm,gradient_norm,gradient_norm,candidate,False,4096,5,3.0,4096.0,4096.0,0.10766226579078206,0.0475372139039343,0.0920078847460394,0.9905653832813041,0.0061984345256116775,0.9965313909122441,0
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,512,5,3.0,473.6,512.0,2.078466427140132,0.5774506376986097,2.174349627228524,0.3895248005549774,0.16567592634619568,0.3444328824141519,0
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1024,5,3.0,1024.0,1024.0,1.3507337473596484,0.5411005049137625,0.8147350905092896,0.5865417967395075,0.1651645517269991,0.7526881720430106,0
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,1536,5,3.0,1523.2,1536.0,0.8251891552501313,0.43438340143059523,0.44924780119635593,0.7818244883801595,0.12704786403973978,0.8983697537287547,0
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,2048,5,3.0,2035.2,2048.0,0.4115962445956244,0.18158880609327782,0.28657933793628626,0.9046132500867152,0.052622355236941754,0.9510926118626429,0
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,3072,5,3.0,3072.0,3072.0,0.20104313545391617,0.09707439026083761,0.12000512500738376,0.961845300034686,0.025412621918439956,0.9961845300034685,0
modular,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,candidate,False,4096,5,3.0,4044.8,4096.0,0.15540057059950502,0.07159686661467587,0.10068575413771642,0.9775234131113424,0.01342732582532648,0.9961845300034685,0
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,512,5,3.0,473.6,512.0,2.0731631667383255,0.5818403288847404,2.174349627228524,0.3927852930974679,0.16849807498550395,0.3444328824141519,0
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1024,5,3.0,1024.0,1024.0,1.3507489094911889,0.5445248863257885,0.7860471151001619,0.5921609434616719,0.16481392367761874,0.7669094693028096,0
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,1536,5,3.0,1510.4,1536.0,0.8404221721096891,0.4311000034121109,0.46660488350830515,0.7750953867499133,0.12505971817922842,0.8952480055497745,0
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,2048,5,3.0,2022.4,2048.0,0.4191137258738067,0.17952964165778046,0.28657933793628626,0.902115851543531,0.05172327719172417,0.9510926118626429,0
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,3072,5,3.0,3072.0,3072.0,0.1614873387131412,0.056524184824416235,0.16485592370909033,0.9794658342004856,0.01041472622144318,0.9836975372875477,0
modular,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,candidate,False,4096,5,3.0,4096.0,4096.0,0.12011876982942664,0.04887632643162881,0.10068575413771642,0.9895941727367326,0.006292443124180961,0.9961845300034685,0
modular,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,512,5,3.0,499.2,512.0,1.8478292476704994,0.45415116954782125,1.9040378965605393,0.4240721470690253,0.1433842865909768,0.4252514741588623,0
modular,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,1024,5,3.0,1024.0,1024.0,1.0131789120416177,0.37631177363242796,0.7688231875282007,0.689559486645855,0.12407826086312303,0.7780090183836282,0
modular,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,1536,5,3.0,1523.2,1536.0,0.9711095942258627,0.6258955830913916,0.40913127879074285,0.7472077696843564,0.18027818025852532,0.9236906000693722,0
modular,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,2048,5,3.0,2048.0,2048.0,0.38545616773292135,0.14561348074261066,0.2720402955305978,0.9084980922650019,0.04840063364514632,0.9639264654873396,0
modular,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,3072,5,3.0,3072.0,3072.0,0.37698016097007414,0.2550561034693817,0.16471413535621893,0.917100242802636,0.07155556438694015,0.9958376690946932,0
modular,standard,soft_dimension,soft_dimension,soft_dimension,candidate,True,4096,5,3.0,4096.0,4096.0,0.12239897767950184,0.04854159608118329,0.10068575413771642,0.9891779396462018,0.0066678540452032595,0.9961845300034685,0
modular,standard,uniform,uniform,uniform,cap_baseline,False,512,5,3.0,0.0,512.0,11.259882263735356,1.3252384709393512,11.263133792301618,0.0,0.0,0.0,0
modular,standard,uniform,uniform,uniform,cap_baseline,False,1024,5,3.0,0.0,1024.0,11.259882263735356,1.3252384709393512,11.263133792301618,0.0,0.0,0.0,0
modular,standard,uniform,uniform,uniform,cap_baseline,False,1536,5,3.0,1152.0,1536.0,1.2546213163899602,0.5713934915246323,0.6795680665572897,0.6339229968782518,0.16416134209076264,0.7988206729101631,0
modular,standard,uniform,uniform,uniform,cap_baseline,False,2048,5,3.0,1152.0,2048.0,1.0664497392242396,0.44798305354875273,0.7214097886543658,0.6849809226500174,0.1325572155283037,0.7967395074575094,0
modular,standard,uniform,uniform,uniform,cap_baseline,False,3072,5,3.0,2304.0,3072.0,0.5155426888003689,0.27199698671639794,0.27776496721211297,0.8516129032258064,0.0965960862744594,0.9524800554977455,0
modular,standard,uniform,uniform,uniform,cap_baseline,False,4096,5,3.0,2304.0,4096.0,0.4058605221959759,0.17114935988829333,0.2515102433447121,0.894901144640999,0.058889995651244816,0.9625390218522373,0
modular,standard,uniform_exact_cost__1024,uniform_exact_cost__1024,uniform_exact_cost,exact_cost_baseline,False,1024,5,3.0,1024.0,1024.0,1.1046314187533959,0.3586400351484271,0.9766972524980021,0.6507110648629899,0.11779148263877301,0.706902532084634,0
modular,standard,uniform_exact_cost__1472,uniform_exact_cost__1472,uniform_exact_cost,exact_cost_baseline,False,1536,5,3.0,1472.0,1536.0,0.9361466472559492,0.4717414336572646,0.4566849700349343,0.7386056191467222,0.14564443805757293,0.9091224419007977,0
modular,standard,uniform_exact_cost__1536,uniform_exact_cost__1536,uniform_exact_cost,exact_cost_baseline,False,1536,5,3.0,1536.0,1536.0,1.0256780633905096,0.6212374028949802,0.40913127879074285,0.727159209157128,0.17926081172447256,0.9236906000693722,0
modular,standard,uniform_exact_cost__1984,uniform_exact_cost__1984,uniform_exact_cost,exact_cost_baseline,False,2048,2,3.0,1984.0,2048.0,0.35004149431099785,0.04115926501468117,0.35004149431099785,0.9377384668747832,0.020638224072147045,0.9377384668747832,0
modular,standard,uniform_exact_cost__2048,uniform_exact_cost__2048,uniform_exact_cost,exact_cost_baseline,False,2048,5,3.0,2048.0,2048.0,0.5434532709519224,0.256600663661639,0.3779113129778864,0.8567464446756852,0.08266169228636613,0.9243843218869233,0
modular,standard,uniform_exact_cost__3072,uniform_exact_cost__3072,uniform_exact_cost,exact_cost_baseline,False,3072,5,3.0,3072.0,3072.0,0.41405115002993026,0.2527297305298219,0.16471413535621893,0.905029483177246,0.07087357266836188,0.9958376690946932,0
modular,standard,uniform_exact_cost__3840,uniform_exact_cost__3840,uniform_exact_cost,exact_cost_baseline,False,4096,1,3.0,3840.0,4096.0,0.19886444321924968,0.0,0.19886444321924968,0.9694762400277487,0.0,0.9694762400277487,0
modular,standard,uniform_exact_cost__4096,uniform_exact_cost__4096,uniform_exact_cost,exact_cost_baseline,False,4096,5,3.0,4096.0,4096.0,0.15527195451791487,0.06921255626673022,0.10534558547037236,0.9804370447450573,0.01225288308183422,0.9954908081859175,0
modular,standard,uniform_exact_cost__448,uniform_exact_cost__448,uniform_exact_cost,exact_cost_baseline,False,512,4,3.0,448.0,512.0,1.9512526595986348,0.5569613225912937,2.265054730193879,0.3942941380506417,0.1788109968096752,0.2738466874783212,0
modular,standard,uniform_exact_cost__512,uniform_exact_cost__512,uniform_exact_cost,exact_cost_baseline,False,512,4,3.0,512.0,512.0,1.4681422088813376,0.5038512214434092,1.3976567260846058,0.5544571626777661,0.16381247771732976,0.5698924731182795,0
modular,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,512,5,3.0,512.0,512.0,2.183264454424981,0.5496787655093778,2.1853024909531866,0.35414498785986814,0.16087205527787465,0.33090530697190423,0
modular,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1024,5,3.0,960.0,1024.0,1.5642009480255181,0.575170125372614,1.1757008557595852,0.5272979535206381,0.17283823269863544,0.6375303503295179,0
modular,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,1536,5,3.0,1536.0,1536.0,0.7128598355178075,0.258595253111752,0.49146937929091256,0.7866805411030177,0.09114663888903302,0.884148456468956,0
modular,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,2048,5,3.0,1920.0,2048.0,0.5934493940625956,0.2775645403132844,0.39843415350828,0.836489767603191,0.08866511172084181,0.9153659382587582,0
modular,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,3072,5,3.0,3072.0,3072.0,0.2624986470256684,0.11693504404993182,0.19352183205941628,0.9442247658688865,0.034822382253827826,0.9767603191120361,0
modular,standard,uniform_fill,uniform_fill,uniform_fill,cap_baseline,False,4096,5,3.0,3840.0,4096.0,0.35306431340593797,0.23784691690871668,0.1320873805519776,0.9159902878945543,0.07195791527831884,0.9902878945542838,0
