task_family,run,seed,scaling_mode,budget,adaptation_replicate,condition_id,rule,allocation_rule,is_primary_allocation_rule,matched_baseline_condition_id,actual_cost,exact_uniform_cost,loss_delta_vs_exact_uniform,acc_delta_vs_exact_uniform
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__3072,3072,3072,0.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__3072,3072,3072,0.00020952050454919966,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__3072,3072,3072,0.0013526275440950003,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__3072,3072,3072,0.0013526275440950003,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__3072,3072,3072,7.901145542640008e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__3072,3072,3072,0.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__3072,3072,3072,0.00041438643864199955,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__3072,3072,3072,0.0010036772517264996,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__3072,3072,3072,0.0010036772517264996,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__3072,3072,3072,0.0003272703166519999,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__3072,3072,3072,0.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__3072,3072,3072,8.700319355540043e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__3072,3072,3072,0.0009361894245954999,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__3072,3072,3072,0.0009361894245954999,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__3072,3072,3072,-0.0005639941440304004,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__3072,3072,3072,0.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__3072,3072,3072,-0.000991910270586701,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__3072,3072,3072,0.0012141672950567988,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__3072,3072,3072,0.0012141672950567988,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__3072,3072,3072,7.864184392680079e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__3072,3072,3072,0.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__3072,3072,3072,-0.0003025067788931992,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__3072,3072,3072,0.0010175578122711996,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__3072,3072,3072,0.0010175578122711996,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__3072,3072,3072,-0.0002705384400537008,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__3072,3072,3072,0.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__3072,3072,3072,-0.0007150163103581009,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__3072,3072,3072,0.0011053058288750996,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__3072,3072,3072,0.0011053058288750996,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__3072,3072,3072,-0.0003498512224278001,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__3072,3072,3072,0.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__3072,3072,3072,4.421062593060014e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__3072,3072,3072,0.0010232919236909995,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,3072,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__3072,3072,3072,0.0010232919236909995,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__3072,3072,3072,0.024598685476025697,-0.0020811654526535772
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__3072,3072,3072,0.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__3072,3072,3072,-0.00022430972774730058,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__3072,3072,3072,0.0001615617321522999,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,3072,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__3072,3072,3072,0.0001615617321522999,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__3072,3072,3072,-0.00037690626532919935,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__3072,3072,3072,0.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__3072,3072,3072,9.275688843090029e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__3072,3072,3072,0.0013936654200368999,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,3072,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__3072,3072,3072,0.0013936654200368999,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,-0.00012341824105319924,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,-0.00012341824105319924,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,0.0010271570906934006,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.0014298837966285997,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0014298837966285997,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,8.598334930300013e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,8.598334930300013e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,0.0013427423782313005,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.0014091820270016996,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0014091820270016996,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,0.0001461810173620003,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,0.0001461810173620003,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,0.0011995265267122001,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.0011125693560949,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0011125693560949,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,-0.00013361797444180062,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,-0.00013361797444180062,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,0.0004944231019051995,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.0014889575158217993,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0014889575158217993,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,-0.00033887182086169993,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,-0.00033887182086169993,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,0.0006155914362446996,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.0014897746622222,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0014897746622222,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,4.126065440710012e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,4.126065440710012e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,0.0006536950258408001,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.0014270520730294,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0014270520730294,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,6.872191870129982e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,6.872191870129982e-05,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,0.0007712605969475003,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.0008030871397444999,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,fixed_update_scale,4096,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0008030871397444999,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,0.00011223493120650005,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,0.00011223493120650005,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,0.0009571711070502,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.0009141890375712995,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,standard,4096,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0009141890375712995,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__4096,4096,4096,0.00018428636542309942,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__4096,4096,4096,0.00018428636542309942,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__4096,4096,4096,0.0009999725881394,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__4096,4096,4096,0.0010972398713145993,0.0
modular,transformer_publication_20260622T101458Z_modular_seed101,101,rslora,4096,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__4096,4096,4096,0.0010972398713145993,0.0
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.0005855695514103143,0.03850156087408946
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.0005855695514103143,0.03850156087408946
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,-0.2377975967002337,0.09573361082206039
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,-0.2639297224604502,0.1144640998959417
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,-0.2639297224604502,0.1144640998959417
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.08958459731567414,-0.002081165452653466
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.08958459731567414,-0.002081165452653466
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.10440534967289494,-0.022892819979188295
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,-0.13416939769153435,0.07180020811654525
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,-0.13416939769153435,0.07180020811654525
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.197916980092409,-0.02289281997918835
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.197916980092409,-0.02289281997918835
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,-0.12725892449020693,0.04058272632674298
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,-0.15651284693183065,0.06867845993756505
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,-0.15651284693183065,0.06867845993756505
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.1108643368553297,-0.07804370447450576
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.1108643368553297,-0.07804370447450576
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.041726349915971905,-0.027055150884495283
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,-0.0564454816258535,0.004162330905307043
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,-0.0564454816258535,0.004162330905307043
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.24509842388339642,-0.13111342351716965
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.24509842388339642,-0.13111342351716965
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.048088238216960066,-0.02913631633714875
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,-0.0032690267285002683,-0.0520291363163371
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,-0.0032690267285002683,-0.0520291363163371
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,1,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.1573002027051138,-0.11134235171696155
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,1,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.1573002027051138,-0.11134235171696155
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,1,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,-0.01187967174879323,-0.031217481789802326
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,1,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,0.07238182254934178,-0.055150884495317354
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,1,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,0.07238182254934178,-0.055150884495317354
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.25498183622072457,-0.08949011446409993
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.25498183622072457,-0.08949011446409993
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.23528306566093526,-0.0457856399583767
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,0.1253801915449606,-0.021852237252861673
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,512,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,0.1253801915449606,-0.021852237252861673
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.2392548199870954,-0.10613943808532778
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.2392548199870954,-0.10613943808532778
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.9689351902047751,-0.3829344432882415
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,0.5663155606336325,-0.1987513007284079
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,512,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,0.5663155606336325,-0.1987513007284079
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,2,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__512,512,512,0.24323771510982617,-0.10718002081165451
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,2,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__512,512,512,0.24323771510982617,-0.10718002081165451
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,2,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__512,512,512,0.862107834260248,-0.30489073881373563
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,2,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__512,512,512,0.32113381627943216,-0.09885535900104059
modular,transformer_publication_20260622T101458Z_modular_seed103,103,rslora,512,2,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__512,512,512,0.32113381627943216,-0.09885535900104059
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,1024,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__1024,1024,1024,0.024779033958601704,-0.01664932362122784
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,1024,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__1024,1024,1024,-0.017875035831260933,0.003121748178980255
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,1024,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__1024,1024,1024,-0.03951883985894533,0.02289281997918835
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,1024,0,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,uniform_exact_cost__1024,1024,1024,-0.04799471431170499,0.01664932362122795
modular,transformer_publication_20260622T101458Z_modular_seed103,103,fixed_update_scale,1024,0,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,uniform_exact_cost__1024,1024,1024,-0.04799471431170499,0.01664932362122795
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,1024,0,effective_rank,effective_rank,effective_rank,False,uniform_exact_cost__1024,1024,1024,-0.22922595352337571,0.08324661810613943
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,1024,0,soft_dimension,soft_dimension,soft_dimension,True,uniform_exact_cost__1024,1024,1024,-0.2628664499949217,0.08532778355879289
modular,transformer_publication_20260622T101458Z_modular_seed103,103,standard,1024,0,gradient_norm,gradient_norm,gradient_norm,False,uniform_exact_cost__1024,1024,1024,-0.3481205397292304,0.12174817898022894
