task_family,run,seed,scaling_mode,condition_id,rule,allocation_rule,is_primary_allocation_rule,budget,n_adaptation_replicates,loss_delta_vs_uniform_fill,acc_delta_vs_uniform_fill,actual_cost,reference_cost,cost_gap
modular,transformer_publication_20260622T101458Z_modular_seed107,107,fixed_update_scale,uniform,uniform,uniform,False,1024,3,9.509071147032511,-0.2518210197710718,0.0,960.0,-960.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,fixed_update_scale,uniform,uniform,uniform,False,1536,3,-0.34365983059784194,0.07734998265695457,1152.0,1536.0,-384.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,fixed_update_scale,uniform,uniform,uniform,False,2048,3,-0.018376914651866194,-0.05098855359001039,1152.0,1920.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,fixed_update_scale,uniform,uniform,uniform,False,3072,3,-1.1742588015550381,0.4165799514394728,2304.0,3072.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,fixed_update_scale,uniform,uniform,uniform,False,4096,3,-0.917553842295138,0.3010752688172043,2304.0,3840.0,-1536.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,effective_rank,effective_rank,effective_rank,False,512,3,-0.8992389296228341,0.12972597988206727,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,effective_rank,effective_rank,effective_rank,False,1024,3,-0.8759114181172546,0.18730489073881382,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,effective_rank,effective_rank,effective_rank,False,1536,3,-0.6338476809701116,0.2389871661463753,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,effective_rank,effective_rank,effective_rank,False,2048,3,-0.9475760731149623,0.3139091224419008,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,effective_rank,effective_rank,effective_rank,False,3072,3,-1.3927783147043293,0.492542490461325,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,effective_rank,effective_rank,effective_rank,False,4096,3,-1.1654884114246422,0.3614290669441554,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,512,3,0.09570540788063682,0.0,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-1.1210744233748338,0.23759972251127304,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,1536,3,-0.030806364655039904,0.09573361082206035,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.1914610288186989,0.08324661810613945,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-1.3371579751263798,0.4696496704821366,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-1.113027071155817,0.3395768296912938,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,0.19641061140107396,-0.013527575442247674,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-1.4101755478462328,0.3236212278876171,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.08929551451974471,0.11030176899063475,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-1.340025247642244,0.47658688865764837,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-1.408045011368056,0.4949705168227541,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-1.1523467307542705,0.3600416233090531,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,0.19641061140107396,-0.013527575442247674,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-1.1210744233748338,0.23759972251127304,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.08929551451974471,0.11030176899063475,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-1.340025247642244,0.47658688865764837,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-1.4292022367442518,0.49705168227540764,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-1.113027071155817,0.3395768296912938,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,512,3,-0.8992389296228341,0.12972597988206727,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.8759114181172546,0.18730489073881382,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.6338476809701116,0.2389871661463753,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.9608117255989231,0.3093999306278183,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-1.3927783147043293,0.492542490461325,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-1.2124710421191294,0.37530350329517875,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,uniform,uniform,uniform,False,512,3,8.827275469862998,-0.07873742629205684,0.0,512.0,-512.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,uniform,uniform,uniform,False,1024,3,9.126710199044476,-0.16198404439819625,0.0,960.0,-960.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,uniform,uniform,uniform,False,1536,3,0.6714112595721247,-0.16753381893860564,1152.0,1536.0,-384.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,uniform,uniform,uniform,False,2048,3,-0.1732373847508241,-0.024627124523066257,1152.0,1920.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,uniform,uniform,uniform,False,3072,3,-0.9306341374536542,0.3093999306278183,2304.0,3072.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,uniform,uniform,uniform,False,4096,3,-0.6475806893200002,0.1519250780437045,2304.0,3840.0,-1536.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,512,3,-1.0607588096000733,0.16198404439819636,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,1024,3,-0.6817452937747056,0.1377037807839057,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,1536,3,1.912289979761357,-0.4516129032258065,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,2048,3,-0.13379442770366126,0.04370447450572316,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,3072,3,0.6851369473014571,-0.17655220256677073,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,4096,3,-0.9043719311100388,0.30801248699271594,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.26268115136261994,0.04231703087062086,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.9229066465780053,0.22823447797433227,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,1536,3,0.1850055969923353,0.023933402705515083,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.08052340711192707,0.06208810267082896,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.32245100880099226,0.134928893513701,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-1.012063942562777,0.3381893860561915,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,0.06924259071336876,-0.0013874436351023385,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.9516704326448364,0.21436004162330904,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,0.955068343098363,-0.1876517516475893,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.5760572947254209,0.21713492889351368,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.14455099639030863,0.060006937218175516,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.9203173000645894,0.306278182448838,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,0.06924259071336876,-0.0013874436351023385,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.9229066465780053,0.22823447797433227,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,0.955068343098363,-0.1876517516475893,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.5760572947254209,0.21713492889351368,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.3835527140607116,0.16024973985431842,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-1.012063942562777,0.3381893860561915,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,512,3,-1.0607588096000733,0.16198404439819636,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.6817452937747056,0.1377037807839057,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,1536,3,1.912289979761357,-0.4516129032258065,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.7609707290126431,0.23829344432882413,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.6851369473014571,-0.17655220256677073,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-1.0101838676808734,0.33610822060353795,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform,uniform,uniform,False,512,3,8.673248087991828,-0.055497745404092906,0.0,512.0,-512.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform,uniform,uniform,False,1024,3,8.969093321844229,-0.10995490808185913,0.0,960.0,-960.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform,uniform,uniform,False,1536,3,1.7954140589380285,-0.42317030870620886,1152.0,1536.0,-384.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform,uniform,uniform,False,2048,3,1.0792190833634234,-0.2910163024627125,1152.0,1920.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform,uniform,uniform,False,3072,3,0.8540724922169259,-0.3291710024280264,2304.0,3072.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,uniform,uniform,uniform,False,4096,3,-0.2873215871555211,0.05272285813388833,2304.0,3840.0,-1536.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,512,3,-0.3102313257777107,0.09608047173083596,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1024,3,-0.02984386868581057,0.020464793617759252,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1536,3,-0.12160820596920215,0.04751994450225453,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,2048,3,-0.06631590753142469,0.034686090877558175,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,3072,3,-0.11894158244215691,0.020117932708983616,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,4096,3,-0.0682092392445644,0.010405827263267331,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,512,3,0.02000030001707483,0.010752688172043057,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.33266772973301756,0.13596947624002773,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1536,3,-0.08608702947768414,0.02844259451959763,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.09458025319787973,0.03676725633021172,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.037273256079091245,0.006243496357960361,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.0707244120106654,0.010058966354491735,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.018065543502227888,0.004162330905307006,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.02876271936490719,-0.0038154699965314474,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.21776833446994248,0.0766562608394034,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.13029503368520923,0.0395421436004163,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.12004636886955715,0.019077349982656828,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.10324620151200353,0.010405827263267331,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.018065543502227888,0.004162330905307006,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.004681290167716863,-0.0013874436351023478,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.09973027594090338,0.031217481789802253,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.1152708582835937,0.03988900450919197,1984.0,1920.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.12482322103941847,0.019771071800208023,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.08392122259187153,0.010405827263267331,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,512,3,-0.3102313257777107,0.09608047173083596,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.15142816102550208,0.07145334720776964,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.1620222293292736,0.060006937218175516,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.06631590753142469,0.034686090877558175,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-0.11894158244215691,0.020117932708983616,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.0682092392445644,0.010405827263267331,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,False,512,3,9.105876638167357,-0.3472077696843565,0.0,512.0,-512.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,False,1024,3,10.27360891580499,-0.6951092611862643,0.0,960.0,-960.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,False,1536,3,0.17803794270664963,-0.07110648629899408,1152.0,1536.0,-384.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,False,2048,3,0.3459031933138778,-0.1193201526187998,1152.0,1920.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,False,3072,3,-0.022357785687279547,0.00936524453694069,2304.0,3072.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,uniform,uniform,uniform,False,4096,3,0.06357959050334994,-0.006590357266736069,2304.0,3840.0,-1536.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,512,3,-0.25757729945148083,0.08151231356226152,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,1024,3,0.10858075628254175,-0.028789455428373228,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,1536,3,-0.046788193846261594,0.02878945542837319,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,2048,3,-0.08090781584573294,0.040929587235518615,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,3072,3,-0.10186032088492174,0.015608740894901016,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,4096,3,-0.0892605614866848,0.014568158168574338,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.04906281984972908,0.016996184530003473,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.3808636318632517,0.15365938258758238,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,1536,3,-0.02317032374072066,0.006937218175511665,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.07705782658310348,0.0326049254249046,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.025248338654766538,0.004509191814082492,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.09614470490602374,0.014915019077349934,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.005742799148268733,0.01664932362122788,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.15922896302990974,0.0478668054110302,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.17683820451790375,0.060700659035726745,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.1357701909219561,0.045438779049601107,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.10815478568916675,0.015608740894901016,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.1266004395436339,0.01526187998612553,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.005742799148268733,0.01664932362122788,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.04995476488350903,0.021158515435310443,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.060002012640248126,0.01942421089143261,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.08976431225597385,0.027055150884495355,1984.0,1920.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.11650452294693486,0.01630246271245221,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.1067002361567327,0.01526187998612553,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,512,3,-0.25757729945148083,0.08151231356226152,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.12320590149475559,0.051682275407561575,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.10271260375948445,0.04543877904960125,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.08090781584573294,0.040929587235518615,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-0.10186032088492174,0.015608740894901016,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.0892605614866848,0.014568158168574338,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,False,512,3,9.117732174231945,-0.3485952133194589,0.0,512.0,-512.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,False,1024,3,10.262101823077034,-0.6916406520985084,0.0,960.0,-960.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,False,1536,3,0.24130821827588464,-0.09087755809920217,1152.0,1536.0,-384.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,False,2048,3,0.3726301500770808,-0.12591050988553595,1152.0,1920.0,-768.0
