task_family,run,seed,scaling_mode,condition_id,rule,allocation_rule,is_primary_allocation_rule,budget,n_adaptation_replicates,loss_delta_vs_exact_uniform,acc_delta_vs_exact_uniform,actual_cost,reference_cost,cost_gap
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,effective_rank,effective_rank,effective_rank,False,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,effective_rank,effective_rank,effective_rank,False,4096,3,0.0,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,512,3,0.5557047998247734,-0.07214706902532086,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,1024,3,0.030982364270160323,-0.003468609087755814,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,1536,3,0.658859445037339,-0.15747485258411378,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,2048,3,0.7561150442962633,-0.23066250433576138,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,3072,3,0.05562033957794976,-0.022892819979188312,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,gradient_norm,gradient_norm,gradient_norm,False,4096,3,0.05246134026882506,-0.02185223725286156,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,0.6564100033452105,-0.08567464446756852,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.25811876020123875,0.08255289628858827,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,0.5445521664503669,-0.12868539715574054,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.3924491745272818,0.1626777662157476,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.015266696663726506,0.0024280263614292474,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,0.013141680670371672,-0.0013874436351022739,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,0.6564100033452105,-0.08567464446756852,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,0.030982364270160323,-0.003468609087755814,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,0.5445521664503669,-0.12868539715574054,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.3924491745272818,0.1626777662157476,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.03642392203992246,0.004509191814082676,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,0.05246134026882506,-0.02185223725286156,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,512,3,-0.4797435847165639,0.06659729448491153,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,1024,3,0.2761453695277394,-0.05376344086021506,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,1536,3,0.0,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.013235652483960933,-0.004509191814082529,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,rslora,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.046982630694487264,0.01387443635102333,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,512,3,-0.5018582420137414,0.07908428720083246,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,1024,3,0.06845924509427559,-0.022199098161637187,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,1536,3,0.0,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,2048,3,0.0,0.0,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,effective_rank,effective_rank,effective_rank,False,4096,3,0.0,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,512,3,0.16708334940322533,-0.030870620881026767,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.17270210770902397,0.06833159902878942,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,1536,3,-0.9949884451266756,0.3152965660770031,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,2048,3,0.053271020591734164,0.01838362816510582,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-1.0075879561024494,0.31148109608047175,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.10769201145273839,0.030176899063475537,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,0.499007091479214,-0.07457509538674996,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.20146589377585525,0.05445716267776618,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.9572216366629941,0.2639611515782172,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.4422628670217596,0.1734304543877905,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.8296879436917658,0.23655913978494625,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.01594536895455063,-0.001734304543877944,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,0.499007091479214,-0.07457509538674996,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.17270210770902397,0.06833159902878942,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.9572216366629941,0.2639611515782172,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.4422628670217596,0.1734304543877905,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-1.0686896613621688,0.33680194242108913,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.10769201145273839,0.030176899063475537,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,512,3,-0.5018582420137414,0.07908428720083246,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,1024,3,0.06845924509427559,-0.022199098161637187,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,1536,3,0.0,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.6271763013089818,0.19458896982310095,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed107,107,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.10581193657083471,0.028095733610822033,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,512,3,0.4942700534159635,-0.15123135622615333,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1024,3,0.0849185191092292,-0.04162330905306973,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1536,3,0.04041402336007146,-0.012486992715920983,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,2048,3,0.007841733116637162,0.005896635449184802,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,4096,3,0.00857598845986827,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,512,3,0.824501679210749,-0.23655913978494625,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.21790534193797775,0.07388137356919873,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1536,3,0.07593519985158947,-0.031564342698577885,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.020422612549817875,0.007977800901838342,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,3072,3,0.08166832636306566,-0.013874436351023256,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,4096,3,0.00606081569376727,-0.0003468609087755962,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,0.5395091923830455,-0.1703087062088103,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,0.08599966843013258,-0.06590357266736042,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.05574610514066886,0.01664932362122788,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.05613739303714737,0.010752688172042927,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.0011047864274002321,-0.0010405827263267886,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.026460973807570867,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,0.5395091923830455,-0.1703087062088103,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,0.11008109762732292,-0.06347554630593133,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,0.07188639040626753,-0.03572667360388496,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.15503358360259767,0.0374609781477628,1984.0,1984.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.005881638597261568,-0.0003468609087755962,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.007135994887438865,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.4942700534159635,-0.15123135622615333,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.03666577323046231,0.009365244536940653,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1536,3,0.0,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,2048,3,0.007841733116637162,0.005896635449184802,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,4096,3,0.00857598845986827,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,512,3,0.5402420010783379,-0.16059660076309404,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,1024,3,0.22555578604697193,-0.07075962539021852,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,1536,3,0.05592440991322286,-0.016649323621228063,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,2048,3,0.010898740029856024,0.0003468609087755962,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,effective_rank,effective_rank,effective_rank,False,4096,3,0.005179910005389768,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,512,3,0.7487564806800896,-0.22511272979535205,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.26388860209882153,0.1116892126257371,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,1536,3,0.07954228001876379,-0.03850156087408959,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,2048,3,0.014748729292485488,-0.007977800901838417,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,3072,3,0.0766119822301552,-0.011099549080818524,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.001704233413949166,0.0003468609087755962,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,0.6030472056798704,-0.15816857440166496,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.04225393326547955,0.005896635449184913,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.07412560075841927,0.015261879986125493,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.04396363504636714,0.004856052722858088,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.006294464804245029,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.03215996805155933,0.0006937218175511924,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,0.6030472056798704,-0.15816857440166496,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,0.06702026488092117,-0.020811654526534846,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,0.010227358200630329,-0.013874436351023181,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.038291363099197805,-0.003815469996531373,1984.0,1984.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.014644202062013133,0.0006937218175511924,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.012259764664658132,0.0006937218175511924,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.5402420010783379,-0.16059660076309404,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.006230871730325401,0.009712105445716287,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,1536,3,0.0,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,2048,3,0.010898740029856024,0.0003468609087755962,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,soft_dimension,soft_dimension,soft_dimension,True,4096,3,0.005179910005389768,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,512,3,0.5307932175409038,-0.1501907734998266,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,1024,3,-0.26783392156861613,0.09226500173430452,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,1536,3,0.011748345949316544,0.0006937218175511184,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,2048,3,-0.1058710174472887,0.046132500867152336,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,4096,3,0.003010357795667632,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,512,3,0.7357638501227832,-0.20326049254249048,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.1739366375816972,0.0641692681234824,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,1536,3,0.1423420876088838,-0.0641692681234824,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.14994510266564184,0.052029136316337134,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,3072,3,0.06918154487872841,-0.012833853624696393,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.004738967298448302,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,0.18523796494537179,-0.046826222684703434,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.16196216198871252,0.045785639958376666,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.0089091066887426,0.0024280263614290996,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.179182852090873,0.060353798126951075,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.01580124790190703,-0.0003468609087755962,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.025222756716083868,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,0.18523796494537179,-0.046826222684703434,448.0,448.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.19065013739784017,0.060006937218175516,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.04158429152800974,0.010058966354491957,1472.0,1472.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.1548848920477541,0.055150884495317465,1984.0,1984.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.019429312637085496,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.007828539661853802,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.5307932175409038,-0.1501907734998266,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.20787406496980146,0.08081859174471033,1024.0,1024.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,1536,3,0.0,0.0,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.1058710174472887,0.046132500867152336,2048.0,2048.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,3072,3,0.0,0.0,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,3,0.003010357795667632,0.0,4096.0,4096.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,512,3,0.5974443420287102,-0.11550468262226853,448.0,448.0,0.0
